program_id	g_ERP	g_GSE	mean_g	min_g	both_positive	both_ge_corresponding_AF35
RANDOM_0969	0.385211436158044	0.273941024610791	0.3295762303844175	0.273941024610791	True	False
RANDOM_0970	0.350586924294049	0.0601360960889842	0.20536151019151658	0.0601360960889842	True	False
RANDOM_0971	0.208563494044027	0.226302372735532	0.21743293338977948	0.208563494044027	True	False
RANDOM_0972	0.199993205124315	0.220218289234992	0.21010574717965352	0.199993205124315	True	False
RANDOM_0973	0.218330838329926	0.243106128477171	0.2307184834035485	0.218330838329926	True	False
RANDOM_0974	0.0784011395512125	-0.0583446375604493	0.010028250995381599	-0.0583446375604493	False	False
RANDOM_0975	0.111977707484078	-0.200959227342771	-0.0444907599293465	-0.200959227342771	False	False
RANDOM_0976	0.412519606153459	0.16981291411867	0.2911662601360645	0.16981291411867	True	False
RANDOM_0977	-0.088152700304789	0.456218581758479	0.184032940726845	-0.088152700304789	False	False
RANDOM_0978	0.558675112577425	-0.0104558589070406	0.2741096268351922	-0.0104558589070406	False	False
RANDOM_0979	0.616017342435758	-0.0408596546113135	0.28757884391222227	-0.0408596546113135	False	False
RANDOM_0980	0.263741571591722	0.221954214078274	0.24284789283499802	0.221954214078274	True	False
RANDOM_0981	-0.344835011489161	0.230356844444994	-0.05723908352208351	-0.344835011489161	False	False
RANDOM_0982	0.337980549592988	0.185851336506036	0.261915943049512	0.185851336506036	True	False
RANDOM_0983	-0.269129065160447	-0.0506515642264695	-0.15989031469345824	-0.269129065160447	False	False
RANDOM_0984	0.226366167153498	0.207662142020667	0.2170141545870825	0.207662142020667	True	False
RANDOM_0985	-0.0736244040926051	0.0267052725803094	-0.023459565756147847	-0.0736244040926051	False	False
RANDOM_0986	0.157470829704935	0.131284943029263	0.144377886367099	0.131284943029263	True	False
RANDOM_0987	-0.0982315600530983	0.0544097706777595	-0.0219108946876694	-0.0982315600530983	False	False
RANDOM_0988	0.388348163281822	0.108541468017772	0.24844481564979698	0.108541468017772	True	False
RANDOM_0989	0.186045829179273	0.0578069211274946	0.12192637515338381	0.0578069211274946	True	False
RANDOM_0990	0.320287167094427	0.0926273023056193	0.20645723470002314	0.0926273023056193	True	False
RANDOM_0991	0.325242248870217	-0.296361024615482	0.014440612127367497	-0.296361024615482	False	False
RANDOM_0992	0.34493198257226	-0.0108470296329414	0.1670424764696593	-0.0108470296329414	False	False
RANDOM_0993	-0.351903577001432	0.233411799081045	-0.05924588896019349	-0.351903577001432	False	False
RANDOM_0994	0.369774087971759	0.424339281965409	0.397056684968584	0.369774087971759	True	False
RANDOM_0995	-0.410410120638446	0.0950393521672718	-0.1576853842355871	-0.410410120638446	False	False
RANDOM_0996	0.0906217538360305	0.070653569013856	0.08063766142494325	0.070653569013856	True	False
RANDOM_0997	0.506363864554513	-0.0828213612930677	0.21177125163072263	-0.0828213612930677	False	False
RANDOM_0998	0.557491439798282	0.224425473611402	0.390958456704842	0.224425473611402	True	False
RANDOM_0999	0.506572753303949	0.106124837561564	0.3063487954327565	0.106124837561564	True	False
RANDOM_1000	0.182299243883245	-0.229988271536237	-0.023844513826495994	-0.229988271536237	False	False
RANDOM_1001	0.168049514197072	0.27075565509157	0.219402584644321	0.168049514197072	True	False
RANDOM_1002	-0.0228108331368403	0.0804759494042946	0.028832558133727152	-0.0228108331368403	False	False
RANDOM_1003	-0.0568712014640709	0.0102720027228343	-0.0232995993706183	-0.0568712014640709	False	False
RANDOM_1004	0.0902307719780672	0.370031400310575	0.2301310861443211	0.0902307719780672	True	False
RANDOM_1005	0.409721442115044	0.0185714808595496	0.21414646148729682	0.0185714808595496	True	False
RANDOM_1006	0.282359918226322	0.508551219519543	0.3954555688729325	0.282359918226322	True	False
RANDOM_1007	0.135787345420347	-0.0480017584319502	0.043892793494198404	-0.0480017584319502	False	False
RANDOM_1008	0.53982018186133	-0.0810184223315778	0.22940087976487608	-0.0810184223315778	False	False
RANDOM_1009	0.108394885980775	-0.0698262352444382	0.019284325368168397	-0.0698262352444382	False	False
RANDOM_1010	0.324085855303526	0.0318598130974546	0.17797283420049032	0.0318598130974546	True	False
RANDOM_1011	-0.146518215173425	0.285443789488997	0.069462787157786	-0.146518215173425	False	False
RANDOM_1012	-0.334795923259263	-0.0500559635658534	-0.1924259434125582	-0.334795923259263	False	False
RANDOM_1013	0.459138696437425	0.0734790528006419	0.26630887461903346	0.0734790528006419	True	False
RANDOM_1014	-0.441760949478929	-0.105441825877549	-0.273601387678239	-0.441760949478929	False	False
RANDOM_1015	-0.197314290733806	-0.0753819187425709	-0.13634810473818845	-0.197314290733806	False	False
RANDOM_1016	0.539718178260995	-0.160680263088195	0.1895189575864	-0.160680263088195	False	False
RANDOM_1017	0.444460483430255	0.285634631673026	0.36504755755164053	0.285634631673026	True	False
RANDOM_1018	0.253723299141902	-0.164339042206006	0.044692128467948	-0.164339042206006	False	False
RANDOM_1019	0.237373316883952	-0.0268952759672579	0.10523902045834704	-0.0268952759672579	False	False
RANDOM_1020	0.297059888322827	0.143625372076189	0.220342630199508	0.143625372076189	True	False
RANDOM_1021	0.43074843260796	0.346210343663771	0.38847938813586547	0.346210343663771	True	False
RANDOM_1022	-0.0485284120453968	-0.126624166810708	-0.0875762894280524	-0.126624166810708	False	False
RANDOM_1023	0.558933176397494	-0.14850997912276	0.205211598637367	-0.14850997912276	False	False
RANDOM_1024	0.0544472238032891	-0.0825855775740131	-0.014069176885361998	-0.0825855775740131	False	False
RANDOM_1025	0.527534148959127	0.155878395791217	0.341706272375172	0.155878395791217	True	False
RANDOM_1026	0.016350995147951	0.324323037004122	0.17033701607603652	0.016350995147951	True	False
RANDOM_1027	0.654287995739048	-0.0665340680298224	0.29387696385461276	-0.0665340680298224	False	False
RANDOM_1028	0.4779495383454	0.128111809522126	0.303030673933763	0.128111809522126	True	False
RANDOM_1029	0.0489129858579077	0.2371512887684	0.14303213731315384	0.0489129858579077	True	False
RANDOM_1030	0.467430064815514	-0.0102867168521768	0.2285716739816686	-0.0102867168521768	False	False
RANDOM_1031	0.134798874053434	-0.0456339732655358	0.04458245039394909	-0.0456339732655358	False	False
RANDOM_1032	0.411591049695877	0.401316759760802	0.40645390472833953	0.401316759760802	True	False
RANDOM_1033	0.316264208395932	0.445606400089894	0.380935304242913	0.316264208395932	True	False
RANDOM_1034	0.108945624242312	-0.161285609085279	-0.026169992421483504	-0.161285609085279	False	False
RANDOM_1035	0.665827503739311	0.101140687723065	0.383484095731188	0.101140687723065	True	False
RANDOM_1036	0.309595062519813	0.421492346165106	0.36554370434245953	0.309595062519813	True	False
RANDOM_1037	0.310327596896584	0.0684064220437097	0.18936700947014684	0.0684064220437097	True	False
RANDOM_1038	0.115599356170684	0.0604049605552334	0.0880021583629587	0.0604049605552334	True	False
RANDOM_1039	0.889762253073327	0.175930587488254	0.5328464202807905	0.175930587488254	True	False
RANDOM_1040	0.391272391609479	0.156080034121965	0.273676212865722	0.156080034121965	True	False
RANDOM_1041	0.0581148935753764	0.258262320398551	0.15818860698696371	0.0581148935753764	True	False
RANDOM_1042	0.0998580473439359	0.161228571487007	0.13054330941547146	0.0998580473439359	True	False
RANDOM_1043	0.0407004675990855	-0.117732231476926	-0.03851588193892025	-0.117732231476926	False	False
RANDOM_1044	0.29052942105055	0.0976911806500915	0.19411030085032077	0.0976911806500915	True	False
RANDOM_1045	0.243954114414096	0.232889371026806	0.23842174272045102	0.232889371026806	True	False
RANDOM_1046	0.297400001046776	0.216134252683923	0.2567671268653495	0.216134252683923	True	False
RANDOM_1047	0.225566571624343	0.26305247257245	0.24430952209839651	0.225566571624343	True	False
RANDOM_1048	-0.115705096781887	0.0466722350255715	-0.034516430878157756	-0.115705096781887	False	False
RANDOM_1049	0.176093591160222	-0.0136556828890046	0.0812189541356087	-0.0136556828890046	False	False
RANDOM_1050	0.329294915056915	0.405253832212901	0.367274373634908	0.329294915056915	True	False
RANDOM_1051	0.212362827709124	-0.245394504609636	-0.01651583845025599	-0.245394504609636	False	False
RANDOM_1052	0.265591080695763	0.143799571834296	0.2046953262650295	0.143799571834296	True	False
RANDOM_1053	-0.363308667483566	0.0953846306532069	-0.13396201841517955	-0.363308667483566	False	False
RANDOM_1054	0.201212780986129	-0.0407347069388299	0.08023903702364954	-0.0407347069388299	False	False
RANDOM_1055	0.0520094989230689	0.201396097823357	0.12670279837321294	0.0520094989230689	True	False
RANDOM_1056	-0.0320932387862721	-0.0340982896805725	-0.033095764233422295	-0.0340982896805725	False	False
RANDOM_1057	0.604230673349053	0.0631279157016682	0.3336792945253606	0.0631279157016682	True	False
RANDOM_1058	-0.323606631827306	0.221880855066507	-0.050862888380399485	-0.323606631827306	False	False
RANDOM_1059	0.0378928218522316	0.326194168513061	0.1820434951826463	0.0378928218522316	True	False
RANDOM_1060	0.560253647036709	0.124243727159766	0.3422486870982375	0.124243727159766	True	False
RANDOM_1061	0.914497073427834	0.241580662417635	0.5780388679227345	0.241580662417635	True	False
RANDOM_1062	-0.366094290587503	-0.157265779940295	-0.261680035263899	-0.366094290587503	False	False
RANDOM_1063	0.197311185600071	0.180554229819178	0.1889327077096245	0.180554229819178	True	False
RANDOM_1064	0.379352490441793	0.0618579910054437	0.22060524072361834	0.0618579910054437	True	False
RANDOM_1065	-0.0885562571040997	0.160116470079954	0.03578010648792715	-0.0885562571040997	False	False
RANDOM_1066	0.422879328156397	0.0246295961472693	0.22375446215183314	0.0246295961472693	True	False
RANDOM_1067	0.298759273922555	0.18937412625618	0.2440667000893675	0.18937412625618	True	False
RANDOM_1068	0.0678667741581865	0.29443099781157	0.18114888598487824	0.0678667741581865	True	False
RANDOM_1069	0.529668362995121	-0.003016817799423	0.263325772597849	-0.003016817799423	False	False
RANDOM_1070	0.056697828484522	0.384747953232915	0.2207228908587185	0.056697828484522	True	False
RANDOM_1071	0.675026196380138	0.0314676821778983	0.3532469392790182	0.0314676821778983	True	False
RANDOM_1072	0.209846724200464	0.260768410989094	0.235307567594779	0.209846724200464	True	False
RANDOM_1073	0.362425126900751	0.0665009279721799	0.21446302743646545	0.0665009279721799	True	False
RANDOM_1074	-0.211696266276684	0.149475542302051	-0.031110361987316495	-0.211696266276684	False	False
RANDOM_1075	0.362304437043597	0.122129261332241	0.242216849187919	0.122129261332241	True	False
RANDOM_1076	0.694940807719205	0.0024755826783399	0.34870819519877244	0.0024755826783399	True	False
RANDOM_1077	0.283676523491286	0.173045148910639	0.2283608362009625	0.173045148910639	True	False
RANDOM_1078	0.430253461940558	-0.302730289300173	0.06376158632019252	-0.302730289300173	False	False
RANDOM_1079	0.335216606959754	0.180030139798968	0.25762337337936103	0.180030139798968	True	False
RANDOM_1080	0.195652748137664	0.0240698586740127	0.10986130340583836	0.0240698586740127	True	False
RANDOM_1081	-0.380673403787653	0.246637979269068	-0.06701771225929251	-0.380673403787653	False	False
RANDOM_1082	0.85353794254225	0.245727620524811	0.5496327815335305	0.245727620524811	True	False
RANDOM_1083	0.0251413047440835	0.0486184282150682	0.03687986647957585	0.0251413047440835	True	False
RANDOM_1084	0.401067820803678	-0.0090555685646513	0.19600612611951335	-0.0090555685646513	False	False
RANDOM_1085	0.429180461087881	0.0177346654861457	0.22345756328701336	0.0177346654861457	True	False
RANDOM_1086	0.170831767760622	-0.0965256925931573	0.037153037583732354	-0.0965256925931573	False	False
RANDOM_1087	0.435289284995895	0.0892818676588487	0.2622855763273718	0.0892818676588487	True	False
RANDOM_1088	0.550425136073368	0.210899826524106	0.380662481298737	0.210899826524106	True	False
RANDOM_1089	0.274969419809025	0.0943715560059404	0.1846704879074827	0.0943715560059404	True	False
RANDOM_1090	0.186065006097458	0.0286623582873685	0.10736368219241324	0.0286623582873685	True	False
RANDOM_1091	-0.142699457447747	0.0287481917696114	-0.0569756328390678	-0.142699457447747	False	False
RANDOM_1092	0.365780253925689	-0.0435247377233903	0.16112775810114938	-0.0435247377233903	False	False
RANDOM_1093	0.147125293553118	0.410594780917671	0.2788600372353945	0.147125293553118	True	False
RANDOM_1094	0.158123713911589	0.049642486749808	0.1038831003306985	0.049642486749808	True	False
RANDOM_1095	0.355323721553519	0.179232220769081	0.2672779711613	0.179232220769081	True	False
RANDOM_1096	0.539597829612626	-0.0884207339551593	0.22558854782873336	-0.0884207339551593	False	False
RANDOM_1097	-0.4291159247438	0.15567791371236	-0.13671900551572	-0.4291159247438	False	False
RANDOM_1098	0.333477621804966	-0.027211814568322	0.153132903618322	-0.027211814568322	False	False
RANDOM_1099	-0.118179870471697	0.142709316334134	0.012264722931218504	-0.118179870471697	False	False
RANDOM_1100	0.628633733263679	0.0046140685283263	0.3166239008960027	0.0046140685283263	True	False
RANDOM_1101	-0.183355441426483	0.0963900758094387	-0.04348268280852215	-0.183355441426483	False	False
RANDOM_1102	0.178259385272428	0.172524257002212	0.17539182113732	0.172524257002212	True	False
RANDOM_1103	-0.0460458124749234	0.173823187350954	0.0638886874380153	-0.0460458124749234	False	False
RANDOM_1104	0.358517832627634	0.261336516030938	0.30992717432928596	0.261336516030938	True	False
RANDOM_1105	0.29623849890787	0.250992496270478	0.27361549758917403	0.250992496270478	True	False
RANDOM_1106	0.157366771949042	0.17969623774691	0.168531504847976	0.157366771949042	True	False
RANDOM_1107	0.163520356123791	0.0854400435899066	0.1244801998568488	0.0854400435899066	True	False
RANDOM_1108	-0.0051823811037722	0.076891029521748	0.0358543242089879	-0.0051823811037722	False	False
RANDOM_1109	0.377220221340129	0.108066227760545	0.242643224550337	0.108066227760545	True	False
RANDOM_1110	0.0813766399142246	0.0292009265332515	0.05528878322373805	0.0292009265332515	True	False
RANDOM_1111	-0.06913590636625	0.0175160235152142	-0.0258099414255179	-0.06913590636625	False	False
RANDOM_1112	0.208264802625031	0.0593005668115596	0.1337826847182953	0.0593005668115596	True	False
RANDOM_1113	0.279553542965814	-0.0044899107639362	0.1375318161009389	-0.0044899107639362	False	False
RANDOM_1114	0.0332216660613244	-0.102511885031155	-0.0346451094849153	-0.102511885031155	False	False
RANDOM_1115	-0.0689206249632619	0.063779717080668	-0.0025704539412969504	-0.0689206249632619	False	False
RANDOM_1116	0.580054815257742	0.115525486191678	0.34779015072471003	0.115525486191678	True	False
RANDOM_1117	0.339804841926524	0.0628546792552334	0.2013297605908787	0.0628546792552334	True	False
RANDOM_1118	0.0678272896697904	0.167198218780628	0.1175127542252092	0.0678272896697904	True	False
RANDOM_1119	0.344489522509589	-0.0947823753411261	0.12485357358423144	-0.0947823753411261	False	False
RANDOM_1120	0.0147445064276701	0.146063163443174	0.08040383493542205	0.0147445064276701	True	False
RANDOM_1121	-0.253748231535898	0.192207858871949	-0.030770186331974494	-0.253748231535898	False	False
RANDOM_1122	0.326430137782437	-0.251119030247687	0.037655553767375005	-0.251119030247687	False	False
RANDOM_1123	0.0871434192167603	0.183912845207579	0.13552813221216964	0.0871434192167603	True	False
RANDOM_1124	0.358343511729834	-0.0016127435721436	0.1783653840788452	-0.0016127435721436	False	False
RANDOM_1125	0.0046163734881797	0.134996306302708	0.06980633989544385	0.0046163734881797	True	False
RANDOM_1126	0.301934451735774	0.0915041706006279	0.19671931116820096	0.0915041706006279	True	False
RANDOM_1127	0.113548126730604	0.217949060335067	0.1657485935328355	0.113548126730604	True	False
RANDOM_1128	0.377285343651831	-0.0340459552403434	0.1716196942057438	-0.0340459552403434	False	False
RANDOM_1129	0.134412058292144	0.352076491379826	0.24324427483598499	0.134412058292144	True	False
RANDOM_1130	-0.0448828895152797	0.145147293888663	0.05013220218669164	-0.0448828895152797	False	False
RANDOM_1131	0.347600009178781	0.0603946216267517	0.20399731540276633	0.0603946216267517	True	False
RANDOM_1132	-0.142390157135681	0.192321941749552	0.024965892306935494	-0.142390157135681	False	False
RANDOM_1133	-0.0181682165144149	-0.0611006086954554	-0.03963441260493515	-0.0611006086954554	False	False
RANDOM_1134	0.1478250108023	0.0705611118251663	0.10919306131373316	0.0705611118251663	True	False
RANDOM_1135	-0.299603000175058	0.185057747374273	-0.05727262640039249	-0.299603000175058	False	False
RANDOM_1136	0.161119936406806	-0.110798833812299	0.025160551297253496	-0.110798833812299	False	False
RANDOM_1137	0.51564087848716	0.0583039767918341	0.28697242763949704	0.0583039767918341	True	False
RANDOM_1138	0.365322346620701	0.147305478367482	0.2563139124940915	0.147305478367482	True	False
RANDOM_1139	0.411272003351127	0.0755042213018559	0.24338811232649146	0.0755042213018559	True	False
RANDOM_1140	0.0446298874248456	0.278053409874576	0.1613416486497108	0.0446298874248456	True	False
RANDOM_1141	-0.174436692209264	-0.0056547995268756	-0.0900457458680698	-0.174436692209264	False	False
RANDOM_1142	-0.250141364923387	-0.149090579969645	-0.19961597244651602	-0.250141364923387	False	False
RANDOM_1143	0.0895599409247234	0.283633061203573	0.1865965010641482	0.0895599409247234	True	False
RANDOM_1144	0.228570158950179	0.0416998391834534	0.1351349990668162	0.0416998391834534	True	False
RANDOM_1145	0.0268358592601415	0.233572533482881	0.13020419637151126	0.0268358592601415	True	False
RANDOM_1146	0.147408366725603	-0.0330298056833991	0.057189280521101955	-0.0330298056833991	False	False
RANDOM_1147	0.36116524906466	-0.0639406365325383	0.14861230626606087	-0.0639406365325383	False	False
RANDOM_1148	0.158180519318072	0.398539849948481	0.2783601846332765	0.158180519318072	True	False
RANDOM_1149	0.430050242249969	0.0405523110916687	0.23530127667081885	0.0405523110916687	True	False
RANDOM_1150	0.22122550017936	0.33803319497825	0.279629347578805	0.22122550017936	True	False
RANDOM_1151	0.443630266659082	0.262417761271797	0.3530240139654395	0.262417761271797	True	False
RANDOM_1152	0.0670039967449206	0.510111251472423	0.2885576241086718	0.0670039967449206	True	False
RANDOM_1153	0.357766992351113	0.4707011079518	0.4142340501514565	0.357766992351113	True	False
RANDOM_1154	0.386701854396916	-0.108629808621799	0.1390360228875585	-0.108629808621799	False	False
RANDOM_1155	0.0285972644057282	0.0627969400183988	0.0456971022120635	0.0285972644057282	True	False
RANDOM_1156	-0.180710661747111	-0.0370404291782017	-0.10887554546265635	-0.180710661747111	False	False
RANDOM_1157	0.418759808764041	-0.0225479001550488	0.1981059543044961	-0.0225479001550488	False	False
RANDOM_1158	-0.176681407000534	0.302408053294284	0.062863323146875	-0.176681407000534	False	False
RANDOM_1159	0.433936908044858	0.0997695585931379	0.26685323331899796	0.0997695585931379	True	False
RANDOM_1160	0.150971062723245	0.112597022213095	0.13178404246817	0.112597022213095	True	False
RANDOM_1161	0.37675391640876	-0.0411025318557798	0.1678256922764901	-0.0411025318557798	False	False
RANDOM_1162	-0.0971655157323532	-0.1182160198125	-0.1076907677724266	-0.1182160198125	False	False
RANDOM_1163	0.414735565992163	0.167948321315677	0.29134194365391997	0.167948321315677	True	False
RANDOM_1164	0.0865499263738465	0.0769161531927363	0.0817330397832914	0.0769161531927363	True	False
RANDOM_1165	0.204678830844464	-0.0344601803359022	0.0851093252542809	-0.0344601803359022	False	False
RANDOM_1166	0.234903806912301	-0.147674115539324	0.043614845686488504	-0.147674115539324	False	False
RANDOM_1167	0.187321196912972	0.234037442747651	0.21067931983031152	0.187321196912972	True	False
RANDOM_1168	0.174007729264997	0.0669669129446054	0.1204873211048012	0.0669669129446054	True	False
RANDOM_1169	-0.103137516159467	0.257203343252408	0.07703291354647052	-0.103137516159467	False	False
RANDOM_1170	-0.212224783447032	0.234280964381338	0.011028090467153001	-0.212224783447032	False	False
RANDOM_1171	0.764174424431124	-0.142412497469153	0.31088096348098554	-0.142412497469153	False	False
RANDOM_1172	0.0948830447420473	0.140163142259482	0.11752309350076465	0.0948830447420473	True	False
RANDOM_1173	0.447515625291311	0.226700770106892	0.3371081976991015	0.226700770106892	True	False
RANDOM_1174	0.234616234001748	0.0195350013305142	0.1270756176661311	0.0195350013305142	True	False
RANDOM_1175	0.803232230638106	0.170414346090835	0.48682328836447053	0.170414346090835	True	False
RANDOM_1176	-0.104233073255412	-0.265711044745328	-0.18497205900037	-0.265711044745328	False	False
RANDOM_1177	0.292611366907179	0.07272399012106	0.1826676785141195	0.07272399012106	True	False
RANDOM_1178	0.0524702766216411	0.126284380703902	0.08937732866277155	0.0524702766216411	True	False
RANDOM_1179	-0.0036909186483024	-0.070323121917495	-0.0370070202828987	-0.070323121917495	False	False
RANDOM_1180	0.413194574278289	0.123865450500715	0.26853001238950197	0.123865450500715	True	False
RANDOM_1181	0.244148651183099	0.199542217785782	0.2218454344844405	0.199542217785782	True	False
RANDOM_1182	0.0834440305377321	0.267744579291502	0.17559430491461706	0.0834440305377321	True	False
RANDOM_1183	0.0593654173470407	0.397896878989549	0.22863114816829486	0.0593654173470407	True	False
RANDOM_1184	-0.0188626057942292	0.316118449176507	0.1486279216911389	-0.0188626057942292	False	False
RANDOM_1185	0.576156733277378	-0.146393887614592	0.21488142283139303	-0.146393887614592	False	False
RANDOM_1186	0.013959428455663	0.570855599227324	0.2924075138414935	0.013959428455663	True	False
RANDOM_1187	0.589296864567506	0.18068634114943	0.384991602858468	0.18068634114943	True	False
RANDOM_1188	-0.062290191145454	0.258261610079527	0.09798570946703651	-0.062290191145454	False	False
RANDOM_1189	0.207458039229905	-0.0486827559965788	0.07938764161666309	-0.0486827559965788	False	False
RANDOM_1190	-0.331243565540685	-0.051044424910924	-0.1911439952258045	-0.331243565540685	False	False
RANDOM_1191	0.368893754035081	0.12698815586732	0.2479409549512005	0.12698815586732	True	False
RANDOM_1192	0.168551773895726	-0.237640064481985	-0.03454414529312949	-0.237640064481985	False	False
RANDOM_1193	0.44695056825682	0.114795592863087	0.2808730805599535	0.114795592863087	True	False
RANDOM_1194	0.220142656746436	0.136635467397709	0.1783890620720725	0.136635467397709	True	False
RANDOM_1195	0.160554368418037	0.0428388581693616	0.1016966132936993	0.0428388581693616	True	False
RANDOM_1196	0.0128239170993118	-0.192163695518161	-0.0896698892094246	-0.192163695518161	False	False
RANDOM_1197	0.209990509442204	0.101668874131273	0.1558296917867385	0.101668874131273	True	False
RANDOM_1198	0.146558007711804	0.124667804912824	0.13561290631231399	0.124667804912824	True	False
RANDOM_1199	0.177106531387462	-0.0642134806532523	0.056446525367104844	-0.0642134806532523	False	False
RANDOM_1200	-0.0810459853660625	0.167466791542467	0.043210403088202246	-0.0810459853660625	False	False
RANDOM_1201	0.0014637772197129	-0.018259724690738	-0.00839797373551255	-0.018259724690738	False	False
RANDOM_1202	0.276111312861438	0.410942853183208	0.343527083022323	0.276111312861438	True	False
RANDOM_1203	-0.0078033310714742	0.287364431266655	0.1397805500975904	-0.0078033310714742	False	False
RANDOM_1204	0.237699305754861	0.218721403034478	0.22821035439466952	0.218721403034478	True	False
RANDOM_1205	0.23577146683713	0.178814147371867	0.2072928071044985	0.178814147371867	True	False
RANDOM_1206	0.190512297882461	0.313540171130244	0.25202623450635253	0.190512297882461	True	False
RANDOM_1207	-0.281182420567832	0.0833788786584838	-0.09890177095467409	-0.281182420567832	False	False
RANDOM_1208	0.434281242523634	-0.128046058680172	0.153117591921731	-0.128046058680172	False	False
RANDOM_1209	0.140107475943313	0.381480387630474	0.2607939317868935	0.140107475943313	True	False
RANDOM_1210	0.0706537191243147	0.48005364151636	0.27535368032033736	0.0706537191243147	True	False
RANDOM_1211	0.465667712859024	-0.0906281443562676	0.1875197842513782	-0.0906281443562676	False	False
RANDOM_1212	0.107260566504231	0.418706860072052	0.2629837132881415	0.107260566504231	True	False
RANDOM_1213	0.116414765301898	0.418126130788961	0.2672704480454295	0.116414765301898	True	False
RANDOM_1214	0.421758408405593	-0.121894468252684	0.14993197007645448	-0.121894468252684	False	False
RANDOM_1215	-0.13109842052481	0.178546272178943	0.023723925827066505	-0.13109842052481	False	False
RANDOM_1216	0.144596866009605	0.441436329833007	0.293016597921306	0.144596866009605	True	False
RANDOM_1217	0.0421816226695782	0.0255225060595605	0.03385206436456935	0.0255225060595605	True	False
RANDOM_1218	0.0522739282701538	0.0185675613217766	0.0354207447959652	0.0185675613217766	True	False
RANDOM_1219	-0.0509467541205124	0.101433091162919	0.0252431685212033	-0.0509467541205124	False	False
RANDOM_1220	0.520017461903541	0.119681492744841	0.319849477324191	0.119681492744841	True	False
RANDOM_1221	-0.417410440200518	-0.129505576151504	-0.27345800817601096	-0.417410440200518	False	False
RANDOM_1222	0.0398802264532587	0.360604195843784	0.20024221114852137	0.0398802264532587	True	False
RANDOM_1223	0.398194478950823	-0.0052533803604411	0.19647054929519095	-0.0052533803604411	False	False
RANDOM_1224	0.464664274885866	0.229742440699991	0.3472033577929285	0.229742440699991	True	False
RANDOM_1225	-0.163338583969892	-0.10645745185463	-0.134898017912261	-0.163338583969892	False	False
RANDOM_1226	0.202431463210062	0.0787453702876391	0.14058841674885056	0.0787453702876391	True	False
RANDOM_1227	0.120018868064107	0.133441305632996	0.1267300868485515	0.120018868064107	True	False
RANDOM_1228	-0.0450321824804012	-0.0972751262894567	-0.07115365438492895	-0.0972751262894567	False	False
RANDOM_1229	0.124224472696808	-0.169187792986501	-0.022481660144846496	-0.169187792986501	False	False
RANDOM_1230	0.225576097677876	-0.0345524651206468	0.0955118162786146	-0.0345524651206468	False	False
RANDOM_1231	0.398379956642882	0.0302782295697579	0.21432909310631995	0.0302782295697579	True	False
RANDOM_1232	-0.0314239360467556	0.275763670562204	0.12216986725772422	-0.0314239360467556	False	False
RANDOM_1233	0.132127522014301	0.155149792687478	0.1436386573508895	0.132127522014301	True	False
RANDOM_1234	0.241811365287904	-0.0325310419777341	0.10464016165508495	-0.0325310419777341	False	False
RANDOM_1235	0.534983078135676	0.0320644091855931	0.28352374366063454	0.0320644091855931	True	False
RANDOM_1236	0.580061936051664	-0.0400787752564914	0.2699915803975863	-0.0400787752564914	False	False
RANDOM_1237	0.214315316373957	0.148773433784435	0.18154437507919602	0.148773433784435	True	False
RANDOM_1238	-0.208437020895139	0.192156702056124	-0.008140159419507492	-0.208437020895139	False	False
RANDOM_1239	-0.263611672038991	-0.166233730505343	-0.214922701272167	-0.263611672038991	False	False
RANDOM_1240	0.0571268769968328	0.344216163640644	0.2006715203187384	0.0571268769968328	True	False
RANDOM_1241	0.636098379764509	-0.0125447127082378	0.3117768335281356	-0.0125447127082378	False	False
RANDOM_1242	0.394236722392885	0.0856577345403372	0.2399472284666111	0.0856577345403372	True	False
RANDOM_1243	0.485407019795134	0.0334399421792984	0.2594234809872162	0.0334399421792984	True	False
RANDOM_1244	0.326369109417838	0.276814802858811	0.30159195613832446	0.276814802858811	True	False
RANDOM_1245	-0.0387976808275692	-0.0163120666290537	-0.027554873728311453	-0.0387976808275692	False	False
RANDOM_1246	-0.204411346557346	-0.0580970269542188	-0.1312541867557824	-0.204411346557346	False	False
RANDOM_1247	-0.163523177861253	-0.185745042111766	-0.17463410998650952	-0.185745042111766	False	False
RANDOM_1248	0.559941943246325	0.0493354748135501	0.3046387090299375	0.0493354748135501	True	False
RANDOM_1249	0.0713802230457307	-0.142989947056589	-0.03580486200542914	-0.142989947056589	False	False
RANDOM_1250	0.229497108530608	-0.11597748991829	0.056759809306159	-0.11597748991829	False	False
RANDOM_1251	-0.0021371240620938	0.059442958418013	0.028652917177959602	-0.0021371240620938	False	False
RANDOM_1252	0.345213861601998	0.414463982629221	0.37983892211560955	0.345213861601998	True	False
RANDOM_1253	0.297828857737576	-0.0488838656692664	0.1244724960341548	-0.0488838656692664	False	False
RANDOM_1254	-0.0605855109030601	0.0657517734440037	0.0025831312704717967	-0.0605855109030601	False	False
RANDOM_1255	0.0475134218123141	0.31325812059718	0.18038577120474705	0.0475134218123141	True	False
RANDOM_1256	-0.212120720560053	0.26323259984008	0.025555939640013514	-0.212120720560053	False	False
RANDOM_1257	0.212997968291715	0.113387796500854	0.1631928823962845	0.113387796500854	True	False
RANDOM_1258	-0.33405287721031	0.112550225368881	-0.11075132592071452	-0.33405287721031	False	False
