released_t_cell_state	TCR_activation	cytotoxicity	exhaustion
CD8_C10_SLC4A10	0.0849200553738	-0.160477690034	-0.352763613388
CD4_C07_CTLA4	-0.0568543201934	-0.343654465391	0.754003753549
CD4_C07_CTLA4	0.718496118303	-0.461561308855	1.31055732701
CD8_C10_SLC4A10	-0.768566417733	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	-0.377254674256	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	-0.769842648896	-0.647168521725	0.357763227139
CD4_C07_CTLA4	-0.54577727324	-0.533263723267	-0.169493103782
CD4_C07_CTLA4	-0.0271606494148	-0.399705476939	1.23733200566
CD4_C04_GZMK	-0.453206015616	-0.544720468677	-0.352763613388
CD4_C04_GZMK	-0.279144172687	-0.493551808613	-0.0653200846574
CD4_C07_CTLA4	-0.265348836934	-0.540503481503	0.366877679963
CD4_C03_CD44	-0.290601572736	-0.439744129103	-0.352763613388
CD4_C04_GZMK	0.0695479355932	-0.647168521725	-0.0936546777699
CD4_C07_CTLA4	0.109739609255	-0.470523328361	0.907657456607
CD4_C06_CXCL13	-0.407132565109	-0.647168521725	0.281220445961
CD8_C10_SLC4A10	-0.275313337831	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.0912832002924	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	-0.444529536872	-0.647168521725	0.966536051582
CD8_C10_SLC4A10	0.412523304161	0.0086087682129	-0.352763613388
CD4_C07_CTLA4	-0.5826736617	-0.647168521725	0.506265763896
CD4_C03_CD44	-0.690535160529	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	-0.0498125996262	0.0133481867661	-0.352763613388
CD4_C04_GZMK	0.186716601865	-0.647168521725	-0.0482070221458
CD4_C04_GZMK	-0.781487310574	-0.28730707253	-0.352763613388
CD8_C09_LAYN	-0.361633859623	1.1643388055	1.52189952518
CD4_C04_GZMK	-0.269645232403	-0.520405409723	0.56119286258
CD4_C07_CTLA4	-0.328068377659	-0.52327423316	-0.0202857571017
CD4_C07_CTLA4	0.196981964802	-0.543757215045	1.05737585775
CD8_C09_LAYN	-0.10941340212	-0.434466683583	0.31189256819
CD4_C07_CTLA4	-0.396826745029	-0.490088081069	0.934223005162
CD4_C04_GZMK	-0.00946299234248	-0.189238129059	-0.0646911485591
CD4_C07_CTLA4	-0.0147245713486	-0.647168521725	1.68355622822
CD4_C03_CD44	-0.393244037413	-0.468576145901	-0.352763613388
CD8_C08_GZMK	-0.283242334679	-0.403648774317	-0.0488074839952
CD8_C08_GZMK	-0.37862795736	-0.185590287469	-0.352763613388
CD4_C04_GZMK	-0.651882516986	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.459424242665	-0.269338174851	-0.352763613388
CD4_C07_CTLA4	-0.402587201774	-0.314422393127	0.164271208735
CD4_C06_CXCL13	0.705884500641	-0.506703719858	1.19443012208
CD8_C10_SLC4A10	-0.226939555957	-0.431913280038	-0.352763613388
CD4_C07_CTLA4	0.23298641562	-0.647168521725	0.560624462357
CD4_C03_CD44	0.18480066214	-0.429121374184	-0.352763613388
CD4_C04_GZMK	-0.801008597917	-0.351362051955	-0.352763613388
CD4_C07_CTLA4	-0.134336076202	-0.647168521725	1.21434517066
CD4_C03_CD44	0.0830318112	-0.515970494762	-0.249778030956
CD4_C07_CTLA4	-0.193239386976	-0.647168521725	1.62124180106
CD4_C04_GZMK	-0.217031513072	-0.492649503894	-0.352763613388
CD4_C07_CTLA4	-0.0493369572026	-0.284380699316	1.27098632355
CD4_C04_GZMK	-0.294862401489	-0.647168521725	-0.352763613388
CD8_C08_GZMK	0.240777043466	-0.020195567662	-0.352763613388
CD4_C07_CTLA4	-0.0459517034428	-0.474798915131	0.959407955723
CD8_C10_SLC4A10	-0.289443537808	-0.055304524018	-0.242825013973
CD4_C08_FOXP3	-0.23431940021	-0.647168521725	0.128238312999
CD4_C04_GZMK	-0.467384260577	-0.647168521725	-0.118901297118
CD4_C04_GZMK	-1.02073229167	-0.647168521725	-0.352763613388
CD8_C08_GZMK	-0.620148144074	-0.173626735682	0.445888512689
CD4_C07_CTLA4	-0.409385871317	-0.647168521725	0.464306134805
CD4_C04_GZMK	-0.57131796675	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.142379216686	-0.443664407607	0.0719204524019
CD4_C07_CTLA4	-0.347031493051	-0.647168521725	0.0712812178304
CD4_C07_CTLA4	0.365851638306	-0.647168521725	0.683445676344
CD4_C07_CTLA4	-0.82300238459	-0.647168521725	1.2542345496
CD4_C04_GZMK	-0.611559791	-0.509219463154	-0.352763613388
CD4_C07_CTLA4	0.0909028298126	-0.647168521725	0.847571333642
CD4_C04_GZMK	-0.368376597296	-0.558525836019	-0.352763613388
CD4_C07_CTLA4	-0.376336689385	-0.446420170675	0.938340379196
CD4_C07_CTLA4	-0.428974600212	-0.647168521725	1.32303611674
CD4_C04_GZMK	-0.264159470801	-0.436731638881	-0.352763613388
CD4_C04_GZMK	-0.311040807399	-0.00988342776463	-0.352763613388
CD4_C03_CD44	-0.0704008866261	-0.460735489993	-0.0921067345281
CD8_C10_SLC4A10	-0.385827047462	-0.0117204863681	-0.352763613388
CD4_C03_CD44	0.417618815577	-0.441602532774	0.413319096553
CD4_C04_GZMK	-0.525145199234	-0.454765151146	-0.352763613388
CD4_C03_CD44	-0.307803469633	-0.647168521725	-0.0764170993789
CD4_C03_CD44	-0.141515836283	-0.647168521725	-0.0544149201007
CD8_C08_GZMK	0.0369709962468	0.270725958614	-0.123809856469
CD4_C07_CTLA4	0.185438236457	-0.471453164535	2.56022886229
CD4_C04_GZMK	-0.469257855016	-0.419600837309	-0.114702938345
CD4_C04_GZMK	-0.732506972305	-0.509932094538	-0.352763613388
CD4_C07_CTLA4	-0.106792563456	-0.520539990954	0.711741871373
CD4_C04_GZMK	-0.101192575314	-0.439780817263	-0.140742968396
CD4_C04_GZMK	-0.769276522528	-0.317591149608	-0.00103354284496
CD4_C03_CD44	-0.259409031872	-0.507019120999	-0.174423172411
CD8_C08_GZMK	-0.0505308927993	-0.161705269356	-0.352763613388
CD4_C04_GZMK	-0.838961739937	-0.380774044823	0.0639033074549
CD4_C08_FOXP3	-0.761642136224	-0.543419511079	0.481884756148
CD4_C04_GZMK	-0.462964189069	-0.502231459808	-0.352763613388
CD4_C04_GZMK	0.0258663434289	0.011927669694	0.0734386545127
CD4_C04_GZMK	-0.534244016026	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.312230815237	-0.397754840801	-0.352763613388
CD8_C10_SLC4A10	0.146154806217	0.222235264015	-0.143174914023
CD4_C04_GZMK	0.136243847632	-0.507404778438	-0.0914665863687
CD4_C04_GZMK	0.215327263457	-0.414884887202	-0.156730056811
CD8_C09_LAYN	-0.132930819248	0.315354584043	-0.352763613388
CD4_C04_GZMK	0.0859103637086	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	-0.405111709622	-0.647168521725	0.733074123256
CD4_C07_CTLA4	-0.150075916604	-0.537775671277	1.67386648166
CD8_C10_SLC4A10	0.0680330307678	-0.167660194553	-0.352763613388
CD4_C07_CTLA4	-0.0239603892218	-0.647168521725	0.292924741667
CD4_C03_CD44	0.0237182616138	-0.647168521725	-0.352763613388
CD4_C03_CD44	-0.0533339623596	-0.583854837227	-0.352763613388
CD4_C03_CD44	0.36481165421	-0.372725557308	-0.352763613388
CD8_C08_GZMK	-0.59421826219	-0.354976459481	-0.176222643841
CD8_C10_SLC4A10	-0.141906838199	0.361076686388	-0.135467753387
CD4_C07_CTLA4	0.0174594841416	-0.359484633047	0.00663060370153
CD4_C07_CTLA4	-0.000393361111719	-0.112669582024	0.807782796569
CD8_C08_GZMK	0.595113478069	-0.0848948195563	-0.352763613388
CD4_C07_CTLA4	-0.17238680165	-0.456689561333	0.616751487831
CD4_C07_CTLA4	-0.599917386986	-0.369200305346	0.298197608876
CD8_C08_GZMK	-0.559502285669	-0.23669413199	-0.352763613388
CD4_C04_GZMK	-0.0690949219757	-0.502294637801	-0.188121532345
CD4_C07_CTLA4	-0.527999637803	-0.647168521725	0.368464658869
CD4_C04_GZMK	-0.699058598399	-0.647168521725	0.697041575118
CD8_C10_SLC4A10	-0.0825067060125	0.0723872048516	-0.352763613388
CD4_C04_GZMK	-0.405256073688	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	-0.449562465491	-0.647168521725	0.266316042489
CD8_C08_GZMK	0.0371033439199	0.00246248282941	-0.171089264213
CD4_C07_CTLA4	0.147849816405	-0.542341484278	0.669316852392
CD4_C07_CTLA4	-0.0353926796669	1.03600148016	0.288527967682
CD4_C07_CTLA4	-0.137670222809	-0.449049985338	0.548938024104
CD4_C04_GZMK	0.0109776100121	-0.528905781674	-0.352763613388
CD4_C07_CTLA4	-0.190577667878	-0.647168521725	0.522369774912
CD4_C04_GZMK	0.124001320084	-0.156356669475	-0.00511015828433
CD8_C10_SLC4A10	-0.150259067005	-0.0562164414573	-0.352763613388
CD4_C06_CXCL13	-0.37846016904	-0.5269614399	0.15588409769
CD4_C03_CD44	0.266182034604	-0.647168521725	-0.0925504793006
CD4_C04_GZMK	0.5086528494	-0.430180666311	-0.0325134266224
CD8_C10_SLC4A10	-0.408936227016	-0.0616642085522	-0.089170153075
CD4_C03_CD44	-0.106920614327	-0.647168521725	-0.124468772154
CD4_C04_GZMK	-0.801504869863	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	-0.166159243527	-0.0277235935272	-0.102000580657
CD4_C07_CTLA4	-0.0789612665142	-0.464900758527	0.610903044592
CD4_C04_GZMK	-1.03735200494	-0.527618864594	-0.352763613388
CD4_C07_CTLA4	-0.514395097055	-0.647168521725	2.04726026457
CD4_C07_CTLA4	0.445725119983	-0.485932079199	1.27652647384
CD4_C04_GZMK	-0.658643821117	-0.376531309252	-0.352763613388
CD8_C08_GZMK	0.049398498345	0.0706698134616	-0.0785289213457
CD4_C07_CTLA4	-0.0325524628882	-0.647168521725	0.0534741741071
CD4_C07_CTLA4	-0.0596585532791	-0.647168521725	0.77266274911
CD4_C07_CTLA4	-0.233766841057	-0.331900497203	2.28700058516
CD8_C10_SLC4A10	0.324189440774	-0.24337259976	-0.0684645743824
CD4_C04_GZMK	-0.148646119375	-0.268501344189	-0.352763613388
CD4_C04_GZMK	-0.742285576985	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	-0.151250783038	-0.139016547357	-0.352763613388
CD4_C04_GZMK	0.222509441324	-0.387427629608	-0.352763613388
CD4_C04_GZMK	-0.0826588329672	-0.0541640506819	-0.352763613388
CD4_C03_CD44	-0.021192883536	-0.647168521725	0.00231057245683
CD4_C04_GZMK	-0.125819836925	-0.473795682117	-0.352763613388
CD8_C05_CCR7	-0.153936964116	-0.00417804826696	-0.352763613388
CD8_C08_GZMK	-0.267008863474	-0.0562299769979	-0.115502684449
CD8_C09_LAYN	-0.573574960426	0.223275397143	0.602961919597
CD4_C07_CTLA4	-0.215722079497	-0.647168521725	1.31284505925
CD4_C03_CD44	-0.0684658287881	-0.647168521725	0.222831068157
CD4_C07_CTLA4	-0.0244372182739	-0.647168521725	0.630638693177
CD4_C07_CTLA4	0.261371908233	0.30624564566	0.977363079983
CD4_C06_CXCL13	-0.450201234447	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.00895989785964	-0.345700004404	0.0816245236707
CD8_C09_LAYN	0.510184047859	1.00526281967	1.81765763898
CD4_C04_GZMK	-0.829220326472	-0.515020690749	-0.000118982858578
CD4_C01_CCR7	-0.286058761397	-0.647168521725	-0.352763613388
CD8_C09_LAYN	-0.255543882921	-0.266677244121	0.166178567449
CD4_C07_CTLA4	0.387551844157	-0.34825054306	1.4496638232
CD4_C07_CTLA4	-0.639723155463	-0.647168521725	0.52788176485
CD4_C04_GZMK	-0.279546521144	-0.544864966237	-0.352763613388
CD4_C07_CTLA4	-0.3363810106	-0.647168521725	0.361359878902
CD4_C04_GZMK	-0.324056641162	-0.143530164079	-0.212430611376
CD4_C04_GZMK	-0.0293164733812	-0.45677065493	-0.352763613388
CD4_C04_GZMK	-0.18099319883	-0.550849029354	-0.197787504472
CD4_C07_CTLA4	-0.289856728606	-0.647168521725	1.04404884531
CD4_C07_CTLA4	-0.52811036666	-0.647168521725	0.591050998642
CD4_C01_CCR7	-0.406194866307	-0.647168521725	-0.0333776293048
CD4_C03_CD44	-0.385649054041	-0.647168521725	-0.214794787601
CD4_C04_GZMK	-0.530040069764	-0.420380726282	-0.15935006837
CD4_C07_CTLA4	-0.28696143291	-0.518019068306	0.775838820182
CD8_C10_SLC4A10	0.164335648478	0.100144011866	-0.170106672072
CD4_C07_CTLA4	0.0344366616673	-0.647168521725	0.876619732065
CD8_C09_LAYN	0.622322956477	0.772128616237	2.48348508099
CD4_C04_GZMK	-0.254172213705	-0.510976266889	-0.352763613388
CD8_C10_SLC4A10	-0.190444814218	-0.391716469683	-0.352763613388
CD4_C04_GZMK	-0.54817057122	-0.447678536055	-0.199069782256
CD4_C07_CTLA4	0.115932456225	-0.322456252897	0.0616656497977
CD8_C10_SLC4A10	-0.921134960172	-0.647168521725	-0.194231544525
CD4_C01_CCR7	-0.436765443334	-0.647168521725	-0.00905724410679
CD8_C08_GZMK	0.372858899705	-0.115545945062	-0.217900214711
CD4_C06_CXCL13	-0.243254590697	-0.552559425099	0.569120037897
CD8_C10_SLC4A10	-0.443332477705	-0.227104121059	-0.352763613388
CD4_C03_CD44	0.423233131483	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	-0.70475887787	-0.133681405965	-0.352763613388
CD8_C10_SLC4A10	-0.29137440124	-0.167471066255	-0.352763613388
CD4_C03_CD44	0.298231431035	-0.647168521725	-0.122197830448
CD8_C07_KIR2DL4	-0.935970904222	0.033659094243	-0.352763613388
CD4_C07_CTLA4	0.505063517785	-0.534395216455	1.02928570395
CD4_C07_CTLA4	0.00855139375371	-0.48185037146	-0.0381841895921
CD8_C10_SLC4A10	-0.275862369606	-0.0521667191283	-0.352763613388
CD4_C09_MKI67	0.110621326595	-0.557004552958	0.458033535437
CD4_C07_CTLA4	-0.0504493281275	-0.540944273127	1.86748510887
CD8_C07_KIR2DL4	-0.0656023891105	0.423356107732	0.238771354333
CD4_C04_GZMK	-1.02223486413	-0.647168521725	-0.0273342659589
CD4_C03_CD44	-0.515566521629	0.0802570683315	-0.352763613388
CD8_C08_GZMK	-0.752811718185	-0.361168078143	-0.352763613388
CD4_C07_CTLA4	-0.330612941721	-0.647168521725	1.03325438151
CD4_C07_CTLA4	-0.0389793724748	-0.0641864776518	0.908314918915
CD4_C07_CTLA4	0.0874010220717	-0.416608778504	0.636583974772
CD4_C04_GZMK	-0.531429490697	-0.512257794885	-0.102542376153
CD8_C10_SLC4A10	-0.459291921284	-0.255370039417	-0.352763613388
CD8_C10_SLC4A10	-0.972827742262	-0.238862220587	-0.129256387296
CD4_C07_CTLA4	-0.441993816941	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.483199684381	-0.414531741485	-0.352763613388
CD4_C04_GZMK	-0.360719508529	-0.647168521725	0.635690616333
CD8_C09_LAYN	-0.622115960689	-0.085665825496	0.146233562817
CD4_C04_GZMK	-0.14366556897	-0.412666138802	-0.352763613388
CD4_C07_CTLA4	0.0178243413281	-0.647168521725	0.975239347618
CD4_C04_GZMK	0.0541588659423	-0.404604884512	-0.352763613388
CD8_C08_GZMK	-0.304537761825	-0.467663848395	-0.178321088092
CD4_C04_GZMK	0.30473490387	-0.203386631048	-0.112023651418
CD4_C07_CTLA4	-0.192605389701	-0.647168521725	0.558042218839
CD4_C03_CD44	-0.315892162769	-0.532524193638	0.178508532176
CD4_C03_CD44	-0.731782894153	-0.36443947614	-0.181940150755
CD4_C07_CTLA4	-0.19529466371	-0.446868622252	2.03658849418
CD4_C07_CTLA4	-0.272091964589	-0.647168521725	0.157156491456
CD4_C06_CXCL13	-0.342247462521	-0.647168521725	0.461892500629
CD4_C06_CXCL13	0.111217845333	-0.364438648345	0.799425361292
CD4_C04_GZMK	0.0764244709498	-0.481311992696	-0.220917773295
CD4_C07_CTLA4	-0.344360674959	-0.647168521725	-0.0389838279158
CD8_C10_SLC4A10	-0.724377303254	-0.315882960874	-0.352763613388
CD4_C04_GZMK	-0.716562921238	-0.548595883247	-0.0897164530996
CD4_C04_GZMK	-0.624860392314	-0.647168521725	0.449257641881
CD4_C04_GZMK	-0.230942992785	-0.469361169916	-0.00156434501313
CD4_C04_GZMK	-0.340799846227	-0.299759474037	0.105770232998
CD4_C07_CTLA4	-0.411354214336	-0.647168521725	0.260062828259
CD4_C01_CCR7	-0.521810917793	-0.647168521725	-0.352763613388
CD8_C08_GZMK	-0.745686115893	-0.232551388281	-0.352763613388
CD4_C04_GZMK	-0.493184295394	-0.415615764479	-0.352763613388
CD4_C03_CD44	0.328026157711	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	-0.219965233765	-0.419699539642	0.614502606011
CD4_C07_CTLA4	-0.635252074337	-0.530256284214	0.336302015051
CD8_C08_GZMK	-0.236428554016	-0.539353900935	-0.352763613388
CD8_C11_MKI67	-0.0924594020333	-0.0239367959087	-0.107614403035
CD4_C04_GZMK	-0.472917289542	-0.519418128046	-0.352763613388
CD4_C04_GZMK	-0.541286861621	-0.426156673149	-0.352763613388
CD4_C07_CTLA4	0.369136785949	-0.438209508903	0.901087444455
CD4_C06_CXCL13	-0.293866203118	-0.412847166348	1.16283971663
CD4_C07_CTLA4	-0.0250420512279	-0.517602157205	1.33778731642
CD4_C07_CTLA4	-0.364653677991	-0.526296635959	1.06202099338
CD4_C07_CTLA4	0.094824728673	-0.545217130504	0.532908312501
CD4_C07_CTLA4	-0.3516657425	-0.518325622236	2.98051707635
CD4_C07_CTLA4	-0.412585418115	-0.501463675692	1.61629640651
CD4_C07_CTLA4	0.514663461836	-0.503038257364	0.855263848424
CD4_C07_CTLA4	-0.577198551145	-0.332313502992	0.0407614716555
CD4_C04_GZMK	-0.00236551375383	-0.473992447628	-0.147765629664
CD4_C04_GZMK	-0.126640657101	-0.46045510577	-0.352763613388
CD8_C08_GZMK	-0.701844754819	0.0457566525428	-0.352763613388
CD4_C07_CTLA4	0.0438971346287	-0.647168521725	0.867603249123
CD4_C07_CTLA4	0.431452346476	-0.647168521725	1.78924004971
CD8_C09_LAYN	-0.399671899132	0.00968890515645	1.60899955631
CD4_C04_GZMK	-0.0989207866251	0.0676646280207	-0.352763613388
CD4_C03_CD44	-0.260123279326	-0.537003326148	0.182750321647
CD8_C10_SLC4A10	-1.0011500501	-0.270155647976	-0.104316343062
CD4_C07_CTLA4	-0.568699377682	-0.647168521725	0.352856170108
CD4_C07_CTLA4	-0.629302992321	-0.647168521725	1.20546740395
CD4_C04_GZMK	-0.453036521161	-0.647168521725	0.276852968697
CD4_C07_CTLA4	0.55928915795	-0.647168521725	0.651860057887
CD4_C07_CTLA4	-0.0340362737444	-0.647168521725	0.865072435409
CD8_C10_SLC4A10	-0.284252325481	-0.210680623728	-0.352763613388
CD4_C04_GZMK	-0.613343605292	-0.647168521725	-0.352763613388
CD4_C07_CTLA4	0.456284983102	-0.513771886318	1.84623001878
CD4_C04_GZMK	0.0621022175527	-0.647168521725	-0.0790443034265
CD4_C07_CTLA4	-0.973425001038	-0.439951467607	0.0120105291817
CD8_C10_SLC4A10	-0.528898625502	-0.267408912296	-0.352763613388
CD8_C01_LEF1	-0.0357668583281	-0.529320237561	-0.352763613388
CD4_C04_GZMK	-0.485922518451	-0.454262095305	-0.352763613388
CD8_C10_SLC4A10	-0.468375471509	-0.299057536573	-0.352763613388
CD4_C07_CTLA4	0.0375197266154	-0.447217014223	0.381173617489
CD4_C04_GZMK	0.136109226783	-0.474303094541	-0.128460555356
CD4_C03_CD44	-0.52160407802	-0.647168521725	-0.115886623598
CD4_C04_GZMK	-0.180130658541	-0.196726847633	-0.352763613388
CD8_C10_SLC4A10	0.210002509572	0.0743528364912	-0.352763613388
CD8_C10_SLC4A10	0.370576375707	0.0700501593617	-0.352763613388
CD8_C10_SLC4A10	-0.940566079666	-0.112533626462	-0.352763613388
CD8_C10_SLC4A10	-0.281393658551	-0.0414942584432	-0.18681382511
CD4_C07_CTLA4	-0.524284746775	-0.647168521725	1.11325545914
CD4_C04_GZMK	-0.80648656279	-0.197026124443	-0.136033977537
CD4_C03_CD44	-0.413359040675	-0.0299380874044	-0.206945540193
CD8_C08_GZMK	-0.470359914393	0.0319827003055	-0.352763613388
CD4_C07_CTLA4	-0.436773159129	-0.647168521725	1.60666240847
CD4_C04_GZMK	-0.321318840487	-0.477047117581	-0.152199082753
CD8_C08_GZMK	-0.438783750205	0.204454094877	-0.352763613388
CD4_C04_GZMK	0.0968331787249	-0.418283037466	-0.031446385501
CD4_C03_CD44	-0.928102893316	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.628710453778	-0.385697510606	0.330509918892
CD4_C03_CD44	-0.202765112247	-0.559032310721	-0.352763613388
CD4_C07_CTLA4	0.498348673444	-0.647168521725	1.69189849623
CD8_C10_SLC4A10	0.0793768254983	0.102956005609	-0.0925857339321
CD4_C04_GZMK	0.0533551304547	-0.647168521725	-0.352763613388
CD8_C09_LAYN	-0.330728725788	-0.200857005397	0.360683947176
CD4_C07_CTLA4	-0.0139738073224	-0.43981493028	0.820657785523
CD4_C04_GZMK	0.461641130391	-0.326712164702	-0.135035105762
CD4_C04_GZMK	-0.306688218235	-0.647168521725	-0.196815421161
CD8_C09_LAYN	0.245429066322	0.395839540658	1.08819251979
CD4_C03_CD44	-0.0955098074632	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.0654025758944	-0.173346210131	0.00505707543551
CD4_C07_CTLA4	-0.153808516773	-0.647168521725	0.243709942693
CD8_C09_LAYN	-0.319891035964	-0.302113273088	0.655229672842
CD8_C05_CCR7	-0.697431525822	-0.150218967404	-0.158511631212
CD4_C04_GZMK	-0.768810572043	-0.516712707311	-0.352763613388
CD4_C07_CTLA4	-0.219561664827	-0.647168521725	0.0584704537342
CD4_C04_GZMK	-0.0666323750632	-0.373332125547	-0.0567893484119
CD8_C10_SLC4A10	-0.403787935277	-0.271924946954	-0.352763613388
CD4_C06_CXCL13	-0.20155230264	-0.45477298081	0.609863894424
CD4_C04_GZMK	-0.790730149195	-0.41980357373	0.0480341166758
CD4_C07_CTLA4	-0.125800952167	-0.512048716381	1.90255135734
CD8_C07_KIR2DL4	-0.365391083521	-0.0288758135192	-0.220363266469
CD4_C04_GZMK	-0.140458390165	-0.53165378327	0.182120008277
CD4_C07_CTLA4	0.0432350416297	-0.647168521725	1.05385081183
CD4_C07_CTLA4	0.392344078336	-0.329882566872	1.31676491807
CD8_C08_GZMK	0.0262937353933	-0.190608879989	0.101545826701
CD8_C08_GZMK	-0.533492320693	0.624850507972	-0.0464340400153
CD4_C07_CTLA4	-0.148945495835	-0.647168521725	1.49067519666
CD4_C04_GZMK	0.155350967548	-0.370274945218	-0.352763613388
CD8_C10_SLC4A10	-0.608950535597	-0.317631827802	-0.352763613388
CD8_C10_SLC4A10	-0.0112988140894	-0.0982235789596	-0.157941653674
CD4_C04_GZMK	-0.262198936675	-0.480976317513	0.143983616408
CD4_C04_GZMK	-0.330324275691	-0.405647517978	-0.352763613388
CD4_C04_GZMK	-0.30883912221	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	-0.145498696363	-0.401844509291	-0.352763613388
CD8_C05_CCR7	-0.583175343629	-0.499790687423	-0.101952767884
CD4_C07_CTLA4	-0.205757746023	-0.502770714827	0.887562661368
CD8_C08_GZMK	-0.18972761805	-0.455090967141	-0.352763613388
CD8_C10_SLC4A10	0.0532426591	-0.540982688029	-0.352763613388
CD4_C07_CTLA4	-0.469528065741	-0.189413883525	1.11051256642
CD4_C07_CTLA4	0.173953464042	-0.647168521725	0.298827624421
CD4_C07_CTLA4	-0.421843655328	-0.647168521725	0.721006511883
CD8_C10_SLC4A10	-0.411599636484	0.219704203992	-0.352763613388
CD4_C03_CD44	-0.0432159246088	-0.385216157006	-0.352763613388
CD4_C03_CD44	0.299984586901	-0.231400582523	-0.143463666565
CD8_C10_SLC4A10	0.298484497057	0.263034576101	-0.352763613388
CD4_C07_CTLA4	0.160529387751	-0.4613568291	0.529282295534
CD8_C10_SLC4A10	-0.229566761897	0.119734437104	-0.352763613388
CD8_C10_SLC4A10	-0.587575404626	-0.29610138935	-0.200623731162
CD4_C06_CXCL13	0.0342313765583	-0.467182054585	0.292173647807
CD4_C07_CTLA4	-0.296675943588	-0.647168521725	0.307309986845
CD4_C04_GZMK	-0.541807657239	0.196892404159	0.252871601155
CD4_C07_CTLA4	-0.07182207621	-0.554990685938	1.4378338179
CD8_C10_SLC4A10	-0.515944580129	-0.43584561784	-0.110287733519
CD4_C07_CTLA4	0.374707976138	-0.322505310474	1.71249639217
CD4_C03_CD44	-0.39838953479	-0.450260571251	-0.103123188531
CD4_C04_GZMK	-0.385920012643	-0.647168521725	-0.352763613388
CD4_C06_CXCL13	-0.329671706717	-0.507337366374	1.83013577807
CD4_C04_GZMK	-0.372045083886	-0.430104462912	-0.352763613388
CD4_C04_GZMK	-0.329952257697	-0.531922389494	-0.352763613388
CD8_C09_LAYN	-0.159555468635	0.12705571871	0.659849947685
CD4_C03_CD44	0.0470901161593	-0.569966706642	-0.146745812301
CD4_C04_GZMK	-0.623885231506	-0.152874311977	-0.352763613388
CD4_C03_CD44	-0.411087646126	-0.574646075227	-0.184905832403
CD4_C09_MKI67	0.32256059064	0.0252952080329	-0.100165823059
CD8_C10_SLC4A10	0.0944907070582	-0.0596188043933	-0.352763613388
CD4_C04_GZMK	-0.152329094684	-0.440936105755	-0.15323207407
CD8_C10_SLC4A10	-0.424092778672	-0.430095036156	-0.123776336364
CD4_C04_GZMK	-0.0346853483551	-0.403184558551	-0.0315002006212
CD4_C07_CTLA4	-0.327955615213	-0.531736588488	1.25821093218
CD4_C04_GZMK	-0.637839314881	-0.457294288036	-0.352763613388
CD4_C04_GZMK	-0.271144883561	-0.647168521725	0.165366473967
CD4_C07_CTLA4	-0.427118815015	-0.647168521725	0.758438285782
CD4_C04_GZMK	-0.710268862959	-0.303093575236	-0.14868797292
CD4_C06_CXCL13	0.46131753349	-0.647168521725	0.355377856069
CD8_C08_GZMK	0.170329684443	0.112989268713	-0.201916603378
CD4_C07_CTLA4	-0.206069588776	-0.0255650003971	0.457897820285
CD4_C07_CTLA4	0.546484624827	-0.298543352216	1.80433608536
CD8_C08_GZMK	-0.19181737283	-0.065390928491	-0.352763613388
CD8_C08_GZMK	-0.340818541938	-0.503522587502	-0.214905226588
CD8_C10_SLC4A10	0.0509429761225	0.088743157678	-0.128267539291
CD8_C10_SLC4A10	-0.0352434973995	0.191100427232	-0.160193367555
CD4_C09_MKI67	0.277889644908	-0.586219136043	0.643389117358
CD4_C07_CTLA4	0.105823201465	-0.446711381049	2.04342883646
CD4_C07_CTLA4	-0.543922049506	-0.647168521725	0.850788366246
CD4_C07_CTLA4	0.350893248315	-0.647168521725	1.94735088279
CD4_C07_CTLA4	-0.0803648454922	-0.500944184427	0.775520146375
CD4_C07_CTLA4	-0.380193460675	-0.519494709171	0.893999984236
CD8_C10_SLC4A10	-0.744524838851	0.213204234991	-0.352763613388
CD4_C07_CTLA4	-0.365662851673	-0.647168521725	0.187459867217
CD4_C04_GZMK	-0.661992610718	-0.499871411904	-0.115765552325
CD4_C04_GZMK	-0.278419569891	-0.332777362656	-0.156293737863
CD4_C07_CTLA4	0.203352184781	-0.449481320681	1.57065709863
CD8_C08_GZMK	-0.128620816547	-0.250291436332	0.277088331545
CD4_C07_CTLA4	-0.233603995357	-0.481242013243	0.927467970437
CD8_C10_SLC4A10	-0.52983130753	-0.223787163558	-0.352763613388
