program_id	ERP117672__median_pairwise	ERP117672__PC1_variance	ERP117672__median_gene_to_rest	GSE302495__median_pairwise	GSE302495__PC1_variance	GSE302495__median_gene_to_rest	covariance_pearson	covariance_spearman	connectivity_pearson	connectivity_spearman
RANDOM_0461	0.1512605042016807	0.2612374783079786	0.3977591036414565	0.1086552139183718	0.2247243067606856	0.3561658824816719	0.5146954970095254	0.49233735101603454	0.8124693655901694	0.838375350140056
RANDOM_0462	0.0602240896358543	0.2171876773569518	0.1848739495798319	0.05109968267863	0.1636761948593613	0.1659919028340081	0.4116407202872695	0.3805133771060299	0.3948511258181478	0.4403361344537815
RANDOM_0463	0.1381049096460497	0.2229890950033597	0.3661064425770308	0.0513185250027355	0.1636386888735956	0.2075719444140496	0.4907604443855487	0.4639542721311341	0.4649315536422402	0.4070028011204482
RANDOM_0464	0.1352941176470588	0.2176530629864612	0.3619047619047619	0.1496000918171905	0.1891697806249817	0.3760805339752708	0.3750971399381022	0.3508089199071627	0.530780462103872	0.4904761904761904
RANDOM_0465	0.1338935574229692	0.1966993590627683	0.3319327731092437	0.0300908195645037	0.1650607520458785	0.1898457161615056	0.3488977763726603	0.3220652648265903	0.3858742402004169	0.3823529411764705
RANDOM_0466	0.1355742296918767	0.2122336723427089	0.4016806722689076	0.0922420396104606	0.1966789976232889	0.2942335047598206	0.4110965442493358	0.3667496910973363	0.6356076878057272	0.5697478991596638
RANDOM_0467	0.1355742296918767	0.1968184581410635	0.3406162464985994	0.0902724586935113	0.1864443318057623	0.3318743845059634	0.3261218534805577	0.2851528239558002	0.4563821968693949	0.3994397759103641
RANDOM_0468	0.1102385375963048	0.184807686187007	0.3310924369747899	0.038844512528723	0.1649602966467865	0.1399496662654557	0.4350445162438419	0.38237684726452065	0.2186365848434496	0.2310924369747899
RANDOM_0469	0.096078431372549	0.2215200464406429	0.2955182072829131	0.0386256702046175	0.1985197153084678	0.294890031732137	0.5472573915687966	0.51911953867322	0.6738622284111759	0.5535014005602241
RANDOM_0470	0.0932773109243697	0.2176969782204378	0.3831932773109244	0.1034029981398402	0.1784654637709299	0.2786956997483313	0.333461614609653	0.32080631103255	0.4634781893641809	0.4028011204481793
RANDOM_0471	0.1224089635854341	0.2117623182919883	0.3380952380952381	0.0839260312944523	0.1872091593388696	0.3393150235255498	0.4750569483666887	0.4340257572881462	0.6910495525667403	0.6201680672268908
RANDOM_0472	0.1299719887955182	0.2142358218775899	0.4098039215686274	0.0833197827892579	0.1837598594563448	0.2892122097859846	0.4593679776721239	0.4399629154457463	0.7088678569451154	0.6554621848739496
RANDOM_0473	0.0899159663865546	0.2060135516249197	0.2579831932773109	0.0528533129860423	0.2018787652338637	0.2705985337564285	0.5188898541271956	0.4936673434149195	0.6438438059244567	0.6507002801120448
RANDOM_0474	0.0928636461413093	0.2250748225130244	0.3246498599439776	0.0620417988839041	0.2304972560693296	0.2119487908961593	0.5468583663436405	0.5050160422202077	0.4238180325201908	0.3896358543417367
RANDOM_0475	0.1697478991596639	0.2286312968176274	0.4169235243510822	0.1294452347083926	0.2166110415679575	0.4005908742750848	0.4413036300781216	0.38492957180407866	0.6960389477443005	0.573109243697479
RANDOM_0476	0.0596638655462184	0.1821061226388074	0.257422969187675	0.0432213590108326	0.1934873428601501	0.1131476721067657	0.4064841282322596	0.35406525152512464	0.509092389819639	0.4913165266106442
RANDOM_0477	0.0560224089635854	0.1747755446302691	0.2011204481792717	0.0180643775696673	0.200591217643054	-0.0285589232957654	0.4128911854057444	0.3692004950530339	0.2063502495913948	0.2745098039215686
RANDOM_0478	0.1291316526610644	0.2612661367179879	0.3736694677871148	0.0959623591202538	0.2302821385726843	0.3460991355728198	0.4915893881944277	0.47745462196793714	0.7334835454035432	0.6226890756302521
RANDOM_0479	0.1243697478991596	0.3206286756806749	0.4350140056022409	0.1176277492066965	0.2603680923796351	0.3769559032716927	0.6499154169980267	0.5762551820169516	0.8302236428718466	0.6840336134453782
RANDOM_0480	0.1158092970738708	0.2619444200277363	0.3938375350140056	0.0379691432323011	0.2387443072562697	0.2675347412189517	0.5428823180096021	0.48356658244546374	0.608843681839111	0.5703081232492997
RANDOM_0481	0.1002801120448179	0.2064136550268427	0.226610644257703	0.0285589232957654	0.2350137942344688	0.1782470729839151	0.5830955862978977	0.4793289372234494	0.5096347849249269	0.4969187675070028
RANDOM_0482	0.1526610644257703	0.2157146795580514	0.3675070028011205	0.0948681474997264	0.1891014408476251	0.2843856001750738	0.4176964673187814	0.40714091788672835	0.6663198147102841	0.599719887955182
RANDOM_0483	0.1142857142857143	0.2210674470025759	0.3369747899159664	0.0955246744720429	0.2345504640319502	0.3296859612649086	0.4176000062985207	0.37547121200296757	0.5658350452043701	0.4246498599439776
RANDOM_0484	0.1259191823243395	0.2197632454399825	0.3893557422969187	0.0942116205274099	0.2190062715331705	0.2819783346099135	0.497396778613228	0.39528526640839157	0.5349285553622766	0.2630252100840336
RANDOM_0485	0.1033613445378151	0.2245762084732611	0.2857142857142857	0.0784549731918153	0.1953741020838874	0.2935769777875041	0.5068706266588748	0.4818990678860562	0.7031181221906829	0.6420168067226891
RANDOM_0486	0.0753501400560224	0.2262470315818489	0.2092436974789916	0.0504431557063136	0.1773857681783197	0.1406061932377721	0.4534939734816295	0.42753593280130603	0.133581895101598	0.0464985994397759
RANDOM_0487	0.1182072829131652	0.2373155131390385	0.3563025210084034	0.0738592843856001	0.1890017740770611	0.2909508698982383	0.4670759329732323	0.42157776385539986	0.5645021973727758	0.4994397759103641
RANDOM_0488	0.0501400560224089	0.243215484404299	0.1661064425770308	0.0866805085762885	0.2191947944427051	0.3128351023087865	0.5387321741736739	0.5209198972824937	0.4944740892235909	0.5064425770308123
RANDOM_0489	0.1119125991959369	0.2368104531646347	0.3137254901960784	0.0799868694605536	0.1953088861997325	0.3200568990042674	0.5549210427213862	0.5490840871059187	0.696383118927179	0.5915966386554622
RANDOM_0490	0.0817927170868347	0.170266281527544	0.2414565826330532	0.0484735747893642	0.1861877687489064	0.196848670532881	0.385295368244585	0.3578682823363864	0.5538044811449272	0.3910364145658263
RANDOM_0491	0.1109243697478991	0.2703031848163889	0.3501400560224089	0.0763801500295188	0.2320616909624314	0.3084582558266768	0.5783830899060534	0.525649630385077	0.7122781047328717	0.7204481792717087
RANDOM_0492	0.126890756302521	0.2262299979635681	0.3403361344537815	0.1204726994200678	0.2058412725202003	0.3819892767261188	0.3972246147180926	0.3680197023183799	0.5140991185007647	0.2801120448179272
RANDOM_0493	0.0910364145658263	0.2078532493912834	0.2669467787114846	0.0314038735091366	0.2212966248393321	0.2187329029434292	0.4919994882147457	0.46192635432214313	0.2766297124612853	0.2226890756302521
RANDOM_0494	0.0854341736694677	0.198206602989	0.2935574229691877	0.0432213590108326	0.2138488146319412	0.2561549403654666	0.467488604525154	0.45184850782218766	0.5617937541794902	0.5204481792717087
RANDOM_0495	0.0565826330532213	0.2280102331949415	0.1899159663865546	0.011604994075059	0.196070571284036	0.0970565707407812	0.5665241678205833	0.5257820946528864	0.2574547504900085	0.2487394957983193
RANDOM_0496	0.0666666666666666	0.2095051862175562	0.2187675070028011	0.0449720976036765	0.204089300277285	0.1826239194660247	0.5072476221796471	0.49157989540821284	0.3343150339847442	0.3535014005602241
RANDOM_0497	0.1226890756302521	0.2049691283466842	0.403921568627451	0.0744566676746448	0.2048333642292771	0.2423678739468213	0.4909738645758112	0.4486609539206701	0.6289511919479632	0.434453781512605
RANDOM_0498	0.1700280112044818	0.2295941157508138	0.3673297986722237	0.0990261516577306	0.1964755183417976	0.2697231644600065	0.5380970205209294	0.48210739625500093	0.5671814596740768	0.5291316526610644
RANDOM_0499	0.1795518207282913	0.278702191396724	0.3672268907563025	0.0742969690338111	0.2988936191705594	0.3014553014553014	0.6048393340879017	0.5703240223616619	0.7690706531211188	0.5873949579831933
RANDOM_0500	0.1159663865546218	0.2409209606419246	0.4210084033613445	0.0386256702046175	0.2349898773719017	0.1462960936645147	0.5040215145016954	0.4496806024585328	0.5233197470328806	0.4389355742296918
RANDOM_0501	0.1501400560224089	0.223825898593421	0.3686274509803922	0.1202538570959623	0.2214536704539385	0.2861363387679177	0.5038316125381693	0.48406332800069696	0.682780923593976	0.6285714285714286
RANDOM_0502	0.0823529411764705	0.2353350470390988	0.315406162464986	0.021118284276179	0.2102749495588363	0.1565816828974723	0.5736098936610892	0.49511982491869944	0.4672462410749265	0.3733893557422969
RANDOM_0503	0.088235294117647	0.2022768567587532	0.280672268907563	0.0448651311061643	0.1940280884112311	0.20997920997921	0.4257925234819691	0.3826738815459921	0.4000762625835243	0.3142857142857143
RANDOM_0504	0.1378151260504201	0.254067794848947	0.4184873949579832	0.0581026370500054	0.220102154981696	0.300361089834774	0.578127711913986	0.5127065425934952	0.7915657827074042	0.6588235294117647
RANDOM_0505	0.1294117647058823	0.2043958487861809	0.3330532212885154	0.0462851515483094	0.1950663237692616	0.2561549403654666	0.4554909670833211	0.4261258890284305	0.6168448314633669	0.507563025210084
RANDOM_0506	0.1131652661064426	0.2204710371296172	0.3445378151260504	0.0970565707407812	0.2319445268040329	0.3603238866396761	0.5866026234317019	0.5354950275355836	0.7174594414685914	0.5773109243697478
RANDOM_0507	0.1260504201680672	0.1948334108114302	0.2599439775910364	0.1134697450486924	0.1736306091337011	0.2800087536929642	0.3230193679182414	0.296195342951479	0.3145257049477594	0.3134453781512605
RANDOM_0508	0.0521008403361344	0.2197076406521292	0.1341736694677871	0.0545215759375415	0.2014954204765266	0.1620527410001094	0.4677340943659639	0.41506685974503105	0.1620879335482169	-0.0338935574229691
RANDOM_0509	0.1061624649859944	0.2006847522874931	0.2649859943977591	0.0353430353430353	0.17406953480993	0.1716818032607506	0.3989874107361412	0.3720287999583003	0.4405788589856527	0.4249299719887955
RANDOM_0510	0.1117647058823529	0.1672515751966506	0.27703081232493	0.0508808403545245	0.1687297848714448	0.1810920231972863	0.4280883739923042	0.38107785937893784	0.5608328559049356	0.4697478991596638
RANDOM_0511	0.0927170868347339	0.2710252237614857	0.3434173669467787	0.0622606412080096	0.2039448079284716	0.2143560564613196	0.545952563307796	0.5056499140863783	0.4245167298687988	0.2487394957983193
RANDOM_0512	0.0927170868347339	0.2792370157455009	0.3865546218487395	0.1036218404639457	0.2261492790388093	0.3760805339752708	0.5889934038864952	0.5373625202336595	0.7408077411326363	0.6456582633053222
RANDOM_0513	0.1392156862745098	0.2206082206529797	0.3775910364145658	0.0213371266002844	0.1746713169127511	0.0893970893970894	0.3783093405815408	0.3457293764163031	0.4129640758261229	0.3162464985994397
RANDOM_0514	0.1218487394957983	0.2380440685746782	0.3425770308123249	0.0721774819630535	0.1928115870027762	0.23952292373345	0.5328897563539801	0.4999874670104786	0.5818164880663932	0.4733893557422969
RANDOM_0515	0.0991596638655462	0.2132396268556377	0.3456582633053221	0.0475982054929423	0.2021893210589628	0.2266112266112266	0.5763161856202553	0.5561954232765549	0.6893618656561248	0.5683473389355742
RANDOM_0516	0.0694677871148459	0.1532182421291312	0.22296918767507	0.0353430353430353	0.1679759228806978	0.0883028777765619	0.3657838069020914	0.3406420223460367	0.2151784525708989	0.2064425770308123
RANDOM_0517	0.0932773109243697	0.2034271108385741	0.2392156862745098	0.0373126162599846	0.1924196926196395	0.2091152818143416	0.465347188143224	0.4109967982492599	0.3691830663331659	0.3408963585434174
RANDOM_0518	0.0675070028011204	0.2120832038295877	0.2610644257703081	0.0237443921654447	0.2133199204205203	0.1876572929204508	0.4634663258568306	0.44584465313898436	0.3533154559120654	0.3400560224089636
RANDOM_0519	0.1120448179271708	0.1990477538861232	0.3263305322128851	0.0517562096509464	0.2091385993869204	0.313180500550835	0.4178372582945938	0.4053357280071978	0.5617738492012637	0.4439775910364145
RANDOM_0520	0.1030812324929972	0.2013477942182216	0.3324929971988795	0.0616041142356931	0.2002222810812508	0.1933471933471933	0.4098120551158002	0.37409499340892893	0.4521701425524785	0.4137254901960784
RANDOM_0521	0.1064425770308123	0.2216872411088671	0.2296918767507002	0.0589400215009767	0.2140413669740479	0.2725681146733778	0.5389823858829285	0.5090235698886542	0.5636611965948166	0.5126050420168067
RANDOM_0522	0.1176470588235294	0.2628600808291091	0.361344537815126	0.0497866287339971	0.2406501750255215	0.2095873969439239	0.6179233845457076	0.5732995958610142	0.797196804926829	0.6801120448179272
RANDOM_0523	0.1095238095238095	0.2486354790770652	0.2633053221288515	0.057183894230929	0.2205903206254741	0.1754021227705438	0.501881442801401	0.4705195024337091	0.422462987055288	0.3162464985994397
RANDOM_0524	0.1	0.2696429330512129	0.2445378151260504	0.051537367326841	0.2514730544749247	0.2570303096618886	0.5880231848847426	0.5510950361019071	0.683260868981746	0.6355742296918767
RANDOM_0525	0.0579831932773109	0.2102683497130395	0.1980392156862745	0.0449720976036765	0.2256791901228593	0.223267514190534	0.4866710597135399	0.4379853267438547	0.3998009924108298	0.4028011204481793
RANDOM_0526	0.0840336134453781	0.1911999193127297	0.2630252100840336	0.0653244337454863	0.1785910201858914	0.1456395666921982	0.3713444157475655	0.3314569077000815	0.4690966339649744	0.5058823529411764
RANDOM_0527	0.1243697478991596	0.1908255150894345	0.3282913165266106	0.0944304628515154	0.1728941359393183	0.3032060400481453	0.3489308054805705	0.32590184927668087	0.2870537304924139	0.2453781512605042
RANDOM_0528	0.0742296918767507	0.2067787622468329	0.2521008403361344	0.056570740781267	0.1896305233307356	0.2445562971878761	0.4607781473293096	0.4086702440098052	0.5271084295594219	0.4336134453781513
RANDOM_0529	0.0731297310857745	0.2156486928987619	0.3159663865546218	0.0825045866918263	0.1950039402057688	0.227267753583543	0.4410614442495095	0.3952647612025905	0.5349182928491111	0.4302521008403361
RANDOM_0530	0.1140375500073188	0.2669713803738623	0.3977591036414565	0.0773793578364778	0.2258131393885045	0.2115111062479483	0.5447531225106655	0.5120509953628261	0.6213847907115321	0.6792717086834734
RANDOM_0531	0.0316526610644257	0.2305449000835613	0.1977591036414565	0.0443155706313601	0.1747447754360099	0.1581222303619694	0.3314557583233758	0.2682052361597318	0.257514652364563	0.3282913165266106
RANDOM_0532	0.1733893557422969	0.2623062855038603	0.4053221288515406	0.099244993981836	0.2462532745291191	0.3091147827989933	0.6116595371562646	0.5749563129187432	0.8429384248803912	0.7249299719887955
RANDOM_0533	0.034453781512605	0.2202165195322175	0.2285714285714285	0.0500054710581026	0.175280758179479	0.1701499069920122	0.5105926713771851	0.44692644801251996	0.5012235055811858	0.4380952380952381
RANDOM_0534	0.1705882352941176	0.2491165070079242	0.4310924369747899	0.1439762526906531	0.2224292989452946	0.3559470401575664	0.4760911629921195	0.4642588985665588	0.7241449231981093	0.7016806722689075
RANDOM_0535	0.1249299719887955	0.2048524385842119	0.292436974789916	0.057008425429478	0.1896911169464717	0.2388663967611336	0.4769099335354256	0.45044904767455807	0.7204410440902306	0.6067226890756302
RANDOM_0536	0.1165266106442577	0.2220206374004533	0.3588235294117647	0.0539446328920013	0.2062451742679421	0.2469635627530364	0.505541272466319	0.5018876676661284	0.7009578313572695	0.6815126050420168
RANDOM_0537	0.0610644257703081	0.2069449026440274	0.1843137254901961	0.0359995623153517	0.1801458959566309	0.144881545328199	0.5135971011708781	0.4607865106290914	0.1417858477209295	0.0823529411764705
RANDOM_0538	0.1215156184339543	0.2502756550618951	0.3294117647058823	0.0622606412080096	0.2357688456779981	0.1996936207462523	0.5281420542439094	0.4820247950097911	0.7789273561878184	0.646218487394958
RANDOM_0539	0.1022408963585434	0.2141255546395199	0.2938375350140056	0.0517562096509464	0.1969817855457003	0.2918262391946602	0.4070925376986289	0.3542169787293385	0.4535882954239751	0.3296918767507003
RANDOM_0540	0.1117647058823529	0.1992701149842883	0.2913165266106443	0.0821752927016084	0.1955192702803092	0.3423788160630266	0.5199952498207319	0.45935030003978666	0.7071732642542279	0.6294117647058823
RANDOM_0541	0.1103641456582633	0.1587464715921293	0.2599439775910364	0.0578837947258999	0.1795016931545816	0.181906485443056	0.3232620953073971	0.27759442268326057	0.4266746985469384	0.4285714285714285
RANDOM_0542	0.0472684338562207	0.207366537709234	0.192156862745098	0.0532881059196848	0.1988368750166992	0.2174198489987963	0.429608969638271	0.38505255694470264	0.5337851905308187	0.484593837535014
RANDOM_0543	0.1543417366946778	0.1898915290947743	0.3188568351555992	0.0944304628515154	0.2016585912973036	0.2244228033701718	0.3934100583257388	0.3715097489933971	0.3680373648246635	0.2406162464985994
RANDOM_0544	0.0932773109243697	0.2216506479293702	0.3281031229940305	0.0681693839588576	0.1851771529545576	0.2016632016632016	0.4431866923990344	0.406561625890852	0.6369439426714824	0.55406162464986
RANDOM_0545	0.103641456582633	0.1817025593108646	0.2817927170868347	0.0460663092242039	0.1923422763481605	0.2791333843965423	0.4532679788667905	0.41471500186500093	0.6419868349378367	0.492156862745098
RANDOM_0546	0.0974789915966386	0.1680226544515807	0.3019607843137254	0.0311850311850311	0.1392601597163739	0.1410438778859831	0.2186283270649167	0.1873907145848889	0.0779043780131294	0.2134453781512605
RANDOM_0547	0.0980392156862745	0.2248669520964987	0.3277310924369748	0.0626983258562206	0.2077583709396815	0.2946711894080315	0.514665579390907	0.49062012708906566	0.7543622044961671	0.6837535014005602
RANDOM_0548	0.1672737527134382	0.2803360932680895	0.4675070028011204	0.0596345333187438	0.2572837306449995	0.3233395338658497	0.671675962688369	0.649815493036275	0.8831720903280349	0.7176470588235294
RANDOM_0549	0.1313725490196078	0.1922536718107868	0.3025210084033613	0.0373126162599846	0.1991557075373574	0.2211401685085895	0.4253434026582062	0.3760723503259912	0.7250154940498968	0.6647058823529411
RANDOM_0550	0.1167484519319978	0.2212056359541269	0.3685132021082727	0.041691743784021	0.1578532487181113	0.2364002637709942	0.3479563009004966	0.3024488216564476	0.548127352937183	0.3341736694677871
RANDOM_0551	0.157703081232493	0.2482694274409519	0.4294117647058823	0.0777984462194988	0.2355028445110788	0.3123974176605755	0.5872679555716582	0.5630685855717369	0.8126450583286159	0.6509803921568628
RANDOM_0552	0.1218487394957983	0.2946907050687937	0.2949579831932773	0.0550388445125287	0.2246808757150508	0.2156691104059525	0.5800043383890375	0.5734572471784105	0.7474745680392778	0.6411764705882353
RANDOM_0553	0.0571428571428571	0.219041701965219	0.1957983193277311	0.0132399606083816	0.1668804300112492	0.0559142138089506	0.4800812688491527	0.4316985354703884	0.205387840795502	0.2067226890756302
RANDOM_0554	0.0815126050420168	0.1786600471989755	0.2386554621848739	0.0356732505868526	0.2191409002645539	0.1675237991027464	0.4129468506980838	0.35703102050294006	0.3159457839417727	0.2663865546218487
RANDOM_0555	0.1582633053221288	0.2639449849426495	0.4361344537815126	0.0920231972863551	0.2266344421504732	0.2631578947368421	0.5925654116314982	0.5793929387054615	0.7019940468938961	0.592156862745098
RANDOM_0556	0.115126050420168	0.2982763871253199	0.4030812324929972	0.0446714874318389	0.2178236204145612	0.2338330233067075	0.6043027693161509	0.5674820314707302	0.7779279651319775	0.7484593837535014
RANDOM_0557	0.1629735123243082	0.2519813220024054	0.4235294117647059	0.1149704763565491	0.2384435153589267	0.3279352226720647	0.5505588797350887	0.49797659070125116	0.6941878706088661	0.5240896358543418
RANDOM_0558	0.1243697478991596	0.2251632616985065	0.3448179271708683	0.1049348944085786	0.2143881502942692	0.2992668782142466	0.538923258476517	0.492295221980442	0.7516922354941343	0.6529411764705882
RANDOM_0559	0.1173669467787115	0.1798671338413186	0.349859943977591	0.0826129773498194	0.1914784047735905	0.3360323886639676	0.3223471012216936	0.29827300997731593	0.3718903843413664	0.4319327731092437
RANDOM_0560	0.1142857142857143	0.187988763196173	0.3725490196078431	0.057008425429478	0.1882512590383651	0.2244228033701718	0.3588029447585795	0.3360657817976018	0.4413986799731841	0.3918767507002801
RANDOM_0561	0.1128851540616246	0.2059771713507888	0.292436974789916	0.0736404420614946	0.1707703346560116	0.2474012474012474	0.3265388746950891	0.28005994757364644	0.426992830692559	0.311484593837535
RANDOM_0562	0.1207282913165266	0.2602043753184056	0.4025210084033613	0.1007768902505744	0.2356338954920449	0.3467556625451362	0.5672560490250446	0.527875754662235	0.7681988944236549	0.6327731092436975
RANDOM_0563	0.1336134453781512	0.196093945576766	0.3722689075630252	0.1049348944085786	0.1720270346750365	0.3450049239522924	0.3130366377024604	0.24752981826933346	0.3223353617296461	0.3784313725490196
RANDOM_0564	0.072829131652661	0.2403102545957337	0.2145658263305322	0.0274662144088957	0.2161817903119866	0.1616150563518984	0.5240814824698515	0.49305933770532406	0.5060668678881136	0.4630252100840336
RANDOM_0565	0.1521008403361344	0.2566668439017266	0.3683473389355742	0.0703578071999124	0.2457751753318308	0.3156800525221578	0.5700167283374474	0.5390557303607295	0.7568097523044304	0.6829131652661065
RANDOM_0566	0.2103641456582633	0.2844963948487149	0.4655462184873949	0.1081673032656446	0.2202705991125003	0.288105919684867	0.407006783089934	0.36730639228381723	0.580028478231267	0.6495798319327731
RANDOM_0567	0.0770308123249299	0.1999589532356167	0.2635854341736695	0.0195863880074406	0.1921266371953597	0.1082175292701608	0.4951356468690344	0.4405997024952789	0.5254738022715751	0.5126050420168067
RANDOM_0568	0.103921568627451	0.1935138704331951	0.3252328602415087	0.045190939927782	0.1762729623909482	0.1867819236240289	0.4523965946037346	0.4361713445532037	0.4004228135174156	0.2302521008403361
RANDOM_0569	0.1137254901960784	0.2080048553486767	0.3186497661711595	0.0883028777765619	0.2209728422737125	0.3605427289637816	0.3730841498875214	0.3453446868332015	0.3618251700230518	0.3823529411764705
RANDOM_0570	0.091182856165901	0.1741018333087893	0.3131652661064426	0.0749534960061275	0.1726565073068643	0.2559360980413612	0.4118453423831799	0.3949374161312986	0.5227485085960912	0.4675070028011204
RANDOM_0571	0.0803921568627451	0.2089630652535936	0.2020173797426951	0.0562455546062645	0.2485447188034658	0.1891891891891892	0.5240539821883348	0.47365306319805206	0.5669544608146292	0.4599439775910364
RANDOM_0572	0.1050420168067226	0.2292836975221418	0.3212885154061625	0.0861333062114194	0.234983441983496	0.2261735419630156	0.5577814422479523	0.5377954853186697	0.6902350574450861	0.565266106442577
RANDOM_0573	0.1470588235294118	0.1917743325328663	0.3507002801120448	0.0671494357749037	0.1697063010634151	0.2434620855673487	0.4024879354577791	0.37573299305503116	0.3047810312911971	0.3042016806722689
RANDOM_0574	0.0658263305322128	0.2025436880325539	0.1840336134453781	0.0557988684550601	0.2115852886296414	0.2073531020899442	0.387785568055301	0.32569913121916255	0.2290184011710677	0.1988795518207282
RANDOM_0575	0.0675070028011204	0.2187171462432357	0.1840336134453781	0.0228690228690228	0.2011802903478242	0.1290075500601816	0.52771163157605	0.5121714016645582	0.5787269200107403	0.561344537815126
RANDOM_0576	0.0753501400560224	0.1608986847317441	0.2215686274509803	0.0600722179669548	0.198011352536958	0.2547464029637819	0.3834408849561206	0.36472394862153934	0.2965228333441142	0.3619047619047619
RANDOM_0577	0.1137254901960784	0.2361690149653233	0.3596638655462185	0.0990261516577306	0.2193154344147929	0.2997045628624576	0.5871058757816124	0.5783670422580665	0.7550272764561136	0.7408963585434174
RANDOM_0578	0.1823529411764706	0.2462999308053577	0.4658263305322129	0.0950869898238319	0.1950101356883822	0.2874493927125506	0.5664514639399733	0.4935764222661889	0.7352190256690692	0.6705882352941176
RANDOM_0579	0.0854341736694677	0.1895615098368873	0.2887955182072829	0.0344676660466134	0.1502459451799975	0.1638034795929532	0.405727074746445	0.3813906402875008	0.566181739865792	0.4904761904761904
RANDOM_0580	0.0941176470588235	0.2108632304677957	0.2705882352941176	0.0489112594375752	0.2524139030370307	0.2384287121129226	0.5572323975650619	0.46870377213931713	0.8058180342292108	0.6812324929971989
RANDOM_0581	0.1238095238095238	0.24351955015273	0.3733893557422969	0.0622606412080096	0.1953431029257596	0.1741843922020654	0.567321647124867	0.5231951992048626	0.7049828509382988	0.5498599439775911
RANDOM_0582	0.1470588235294118	0.2862010543236079	0.4086834733893557	0.1007768902505744	0.2325221887026233	0.3264033264033264	0.5332404294955952	0.4957598201288623	0.786926999435976	0.5582633053221289
RANDOM_0583	0.0854341736694677	0.24429839817782	0.2792717086834734	0.0308584560291179	0.256643927727666	0.2412736623262939	0.6320279837573575	0.5976664435652943	0.8026429579035548	0.7523809523809524
RANDOM_0584	0.072829131652661	0.2563119918741225	0.3448179271708683	0.062917168180326	0.186142839850447	0.2964219280008753	0.3993267157409992	0.36144313085436586	0.5546191949583703	0.5
RANDOM_0585	0.1162464985994397	0.2673129258218676	0.3285714285714285	0.1165335375861691	0.2529463171277695	0.3725790567895831	0.5768970888910372	0.5664732308948665	0.8023684027349139	0.7355742296918768
RANDOM_0586	0.1050420168067226	0.243230103884979	0.330532212885154	0.0640113798008534	0.2037798888781385	0.2259546996389101	0.4150908802938522	0.3934308945164426	0.6130896565586388	0.5235294117647059
RANDOM_0587	0.1207282913165266	0.1965856006015661	0.3319327731092437	0.0625136944986671	0.1731698121862979	0.2725681146733778	0.3616794806269694	0.31340749541265855	0.4478631132314872	0.2893557422969188
RANDOM_0588	0.1025210084033613	0.21888666062862	0.3070028011204482	0.042795381740218	0.2048327334886007	0.1703687493161177	0.578835225747236	0.5339317312520232	0.744012532635666	0.6868347338935574
RANDOM_0589	0.1040689126440314	0.2567668915125847	0.2865546218487395	0.0537257905678958	0.2484312766002333	0.2574820816897676	0.6737806144609111	0.6688696999990245	0.8037987845169289	0.8224089635854341
RANDOM_0590	0.1386554621848739	0.2250954000615385	0.3910364145658263	0.0949200930478886	0.2133536305281191	0.3404092351460772	0.5657584521898917	0.5027347837686196	0.5326161972446011	0.4907563025210084
RANDOM_0591	0.1366946778711484	0.2339681434538249	0.3876750700280112	0.1036218404639457	0.2101651857681767	0.3178684757632126	0.5279167278644282	0.4427697061201832	0.8124552029998677	0.7817927170868347
RANDOM_0592	0.1240896358543417	0.2451053960762939	0.3333333333333333	0.0701389648758069	0.2176139692378098	0.2461150090351146	0.537406069415437	0.5394586363777079	0.7440635327535431	0.7142857142857143
RANDOM_0593	0.0927170868347339	0.2553174544017479	0.2907563025210084	0.069701280227596	0.2233938468840115	0.2325199693620746	0.6698167838745832	0.6267576791672779	0.8262154178788861	0.8285714285714286
RANDOM_0594	0.061344537815126	0.2397064129510731	0.192156862745098	0.0366560892876682	0.1771972962959975	0.148265674581464	0.390733999265858	0.3435018863649072	0.3843990177654665	0.3378151260504202
RANDOM_0595	0.0666666666666666	0.1869908429168379	0.2378151260504201	0.0653387341908734	0.1741399011665216	0.2557172557172557	0.4819374838742935	0.44017154077103093	0.6941915114893782	0.642577030812325
RANDOM_0596	0.0792717086834734	0.1877532972295261	0.2733893557422969	0.0537257905678958	0.1768189692248289	0.2233285917496444	0.3217735021071624	0.2926091360839224	0.4631279929146329	0.5168067226890757
RANDOM_0597	0.0829131652661064	0.2775748535907277	0.3380952380952381	0.0639888874023639	0.2302916111046655	0.2045081518765729	0.6262594272639752	0.6149530862543378	0.6577346057237424	0.5815126050420169
RANDOM_0598	0.1324929971988795	0.2500291070584106	0.3957983193277311	0.0605099026151657	0.2342222497842175	0.2342707079549184	0.5982185078631279	0.5749933963229251	0.7825822132600742	0.773109243697479
RANDOM_0599	0.1198879551820728	0.2354501395250981	0.3585434173669468	0.0681693839588576	0.21452106590421	0.2712550607287449	0.4875463702162336	0.46845105174698426	0.634525269665011	0.6028011204481792
RANDOM_0600	0.088235294117647	0.2753689370991244	0.2840336134453781	0.0701389648758069	0.248853789864989	0.2084473137104716	0.5758575330752385	0.5720097726575099	0.8307515042684427	0.7224089635854342
RANDOM_0601	0.1535014005602241	0.2142602122411163	0.3876750700280112	0.0850202429149797	0.2141172122084179	0.3025495130758289	0.4743689418708314	0.41798495231968336	0.5399630372114486	0.5162464985994398
