cohort	plot_unit	response	x	y	raw_target_score	broad_immune_score	conditional_score	log_total_counts	log_detected_genes	zero_count_spot	inference_unit
Wu_Zenodo_19123188	U004	Nonresponder	1647	1117	0.317724128969859	0.825861025543959	-0.877829071295094	10.1797926519646	8.88516409509682	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1258	1492	0.350093456997607	0.708655319910712	0.205005102089712	11.2098319100187	9.31325790598287	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1549	1061	0.241933025243025	0.463702854163937	-0.0458441039388093	11.771474769415	9.32241827538153	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1668	930	0.299059800418607	0.531389538503036	0.444645162015469	11.7969985327922	9.34478384852567	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1701	1173	0.248041965713019	0.496851488000345	-0.143164546859199	12.002057474651	9.33193834372367	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1788	1173	0.18532133266284	0.37303443321268	-0.405239793429232	11.6585052335361	9.3337961759031	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1019	1194	0.249221759221203	0.583797889560946	-0.118046546687089	7.80302664363222	7.32909373624659	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1841	1004	0.233278306287261	0.410163839161688	0.127899240941119	11.6730269748623	9.33069786863992	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1690	1042	0.196164025197588	0.411293908456635	-0.433913099502703	11.8231197258339	9.25531373761891	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1560	967	0.370895650951558	0.726116182778207	0.441140233181206	11.2026978067489	9.26728765241793	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1841	1041	0.229011959969535	0.397177947780956	0.181782084402761	10.8200182556149	9.12945564323572	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1139	1399	0.409674935558464	0.652694179620864	1.44395725832322	11.6235361742102	9.40104337279805	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1809	1210	0.231206665166249	0.379999947975806	0.294546816146826	10.9668870854485	9.21293699782345	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1604	1117	0.409923282203918	0.786892929302117	0.735398923583548	10.7104320585741	9.10242102975669	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1248	1511	0.257279400560097	0.498650457679357	-0.0274268521057997	11.9231392801006	9.38923941196881	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1669	1154	0.202521615334132	0.405914337713924	-0.30327008682881	11.6304595807597	9.24474179869351	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1139	1324	0.201932170052381	0.495568552085658	-0.374399896492852	8.07589363029886	7.4593388952203	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1020	1231	0.237999193817964	0.33639442904629	0.654994042832776	11.3924851518773	9.23892782882809	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1625	930	0.212755116147242	0.490655369278254	-0.668128393766013	12.0135734720556	9.36700218198956	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1042	1381	0.156601598798419	0.271194158421278	-0.246703154554327	12.2416569472542	9.32643309096304	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1777	1191	0.218172333803534	0.441989722039224	-0.302724821381937	11.6970454037056	9.36168712447071	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1853	1173	0.219799781126299	0.528346545198969	-0.668551063301459	9.84860889102614	8.86770920803939	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	933	1231	0.285348638426609	0.480217373656893	0.51329062981146	12.1170829493205	9.41889806496197	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1744	948	0.240458157145573	0.510245735163659	-0.345103668345568	11.7537203115165	9.33565056294163	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1538	1042	0.350249246202662	0.477347899782515	1.57255318446294	11.3651908249356	9.27753162151651	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1679	1136	0.164274051678636	0.42468454009825	-1.01098619109916	11.7683890513551	9.25464429753271	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1754	854	0.373081630655184	0.623229352981227	1.31992398752884	9.2767833285249	8.32457884513685	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1527	1024	0.416713863395192	0.598551642236045	1.91097229297888	10.9599227623051	9.224341891612	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1063	1343	0.185455470270628	0.352262168766695	-0.28791346938615	12.1005009964741	9.38008314656328	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1755	1079	0.427053955421912	0.876811553819644	0.422467250254179	11.1568788949918	9.31578088443418	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1031	1437	0.21618469226543	0.444866516301944	-0.34624782604633	11.8146731512467	9.35348788119467	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1009	1250	0.273996921873803	0.446227793249392	0.533879481071059	12.1346196074564	9.42262517995552	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1776	1004	0.193900265323841	0.368658046785974	-0.232456079532986	11.7864198667112	9.29578385379365	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1810	1285	0.15593845084656	0.379662949339795	-0.904271313470211	11.4074204944349	9.32420462812523	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1798	967	0.282694598165988	0.506669014219815	0.328024441667841	11.6916488895768	9.35772535888924	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1755	1191	0.292205449524951	0.648396760422843	-0.358847165342891	11.4219608295961	9.36623239193316	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1442	1286	0.142021085729798	0.291001421920378	-0.533475432452012	11.4393650351955	9.0864763847538	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1117	1362	0.267466243531493	0.507039499433042	0.0963030511259226	11.9123054294224	9.34180713471849	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1690	1192	0.252897716525746	0.541395694608987	-0.330348303912187	11.7516588606901	9.32678918461943	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	695	1157	0	0	0.495962774400352	3.43398720448515	3.3322045101752	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1452	1117	0.110572473044265	0	1.26794183543575	7.4318919168078	6.83195356556585	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1712	1154	0.212976883505959	0.513221814479927	-0.777308356442326	11.8914440890937	9.29403793099775	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1204	1474	0.29027239872214	0.564764928804073	0.107256424033504	11.6915819803642	9.35608438602889	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	965	1175	0.293958060590598	0.705300995005296	-0.288528497565706	8.61794309451638	7.92008319905323	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1852	910	0.301367157024088	0.609353901737987	0.0850151467263617	10.1011902113684	9.04274977978222	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1420	1249	0.10909320963577	0.203322384181223	-0.517843131901787	11.2119960324328	9.01396045793119	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1020	1381	0.149020259042377	0.355824063471499	-0.859169306978382	11.8504257444029	9.30200756050201	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1560	1080	0.233635253462388	0.548321875270759	-0.673553176295268	11.6534436430662	9.32758993202642	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1723	1210	0.316930101655562	0.819363815226587	-0.942363750866692	10.9946219513483	9.24019039394507	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1463	1174	0.196212764271623	0.261866882992962	0.571823724927033	10.3607858092843	8.72176535714501	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1614	874	0.243284461840975	0.294240443860185	1.52960464243057	7.70885960104718	7.16006920759613	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1171	1380	0.37482910483814	0.7841562002774	0.501233174588589	8.65154924391532	7.96450336355155	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1863	892	0.384786912621723	0.531445194104224	1.88960722981081	9.74700916569969	8.86418136976543	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1399	1324	0.113266964063738	0.321772982347921	-1.05020654324346	10.1922315609343	8.63105744756528	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1096	1437	0.260442265078582	0.458537373674628	0.257279092211309	12.0229127374179	9.39207842523172	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1376	1137	0.223831824143168	0.510598937145127	-0.574910942228893	11.2685838131398	9.1986725671085	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1106	1343	0.219996626131945	0.485272203425987	-0.523761488931752	11.9890913186511	9.36631795343053	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1355	1249	0.1109267085433	0.190476580430137	-0.433003960779226	11.4467856624657	9.09200718501432	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1830	836	0.0626967193942959	0.283020667073977	-1.09542970594495	7.13489085156588	6.68210859744981	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1313	1549	0.291829869265614	0.570915861888049	0.118945923620621	11.1815561860849	9.24725072599628	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1248	1474	0.249710765515314	0.510054400041706	-0.167175903783466	10.8799510394444	9.17543831996692	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1074	1287	0.335274737404802	0.494793112658858	1.26575360515565	11.0377404354241	9.15936281721132	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1831	1098	0.226202615972514	0.420027679116934	0.0211542238624215	10.5826879269634	9.0583540149783	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1074	1325	0.235434009241807	0.442552235308161	-0.0392215714444253	12.0598438379841	9.39191164737943	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1344	1155	0.11615712267018	0.213039854670208	-0.44053505716289	10.7665884558962	8.90720619496548	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	890	1269	0.234022100198165	0.382294203720297	0.278310526405506	12.2356120301075	9.44525437888931	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	944	1363	0.356140962992298	0.507313461800332	1.46557023785747	11.9327338809272	9.39141114686849	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1452	1192	0.130915674856825	0.14860321097385	0.153503223091579	11.1254083241627	8.97259066827261	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1052	1287	0.242032091423706	0.466308116184612	-0.0730538856564319	11.9842282499476	9.38084235196479	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1129	1568	0.295187322013934	0.627933245671886	-0.16979713553615	11.0366783858907	9.26605886073253	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1215	1418	0.257760743629408	0.430467741448807	0.815205968145122	8.47407690034261	7.69757534680234	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1820	1154	0.207682636780964	0.323365007089171	0.328200225880023	10.3612604402676	8.93866287366612	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1831	1135	0.210487487083841	0.348030258465831	0.252345128303339	10.1056934326355	8.84014587794994	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1409	1230	0.130126261769224	0.260142701415886	-0.516066609073241	11.2074459534879	8.99516499031115	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1150	1343	0.136119426412589	0.438265761388274	-1.10691490707244	8.24328252304838	7.60439634879634	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1322	1193	0.163000605802722	0.120380167037776	0.789386109292644	11.2508591561096	9.08330213880546	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1355	1137	0.121366325399599	0.214696443741521	-0.400417052327069	11.1868628596482	9.03919611577235	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1053	1437	0.218501793900879	0.330405081247056	0.3605241406609	12.1823228383591	9.36922269703637	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1549	911	0.393088627600936	0.703533392465297	0.990127777939305	10.1359871987744	8.96571778898485	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	998	1194	0.248834061312498	1.04761071477618	-3.0836472140066	8.95982562386584	8.24564690087386	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1777	1154	0.165253667123833	0.316319199971453	-0.379945084848947	11.9417619880682	9.32518576364522	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1636	1023	0.184941761230346	0.456266992970644	-0.873215280933573	11.8691232951083	9.2617936535651	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1052	1212	0	0.258606867719126	-1.99378075609208	7.39633529380081	6.90875477931522	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1560	893	0.458207756279041	0.479863534068497	3.59659570177754	8.50126704086598	7.90691548867859	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1646	892	0.375287471878996	0.677764707216741	0.818424394765401	10.8178564388476	9.15620092587553	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1690	1229	0.229547176484192	0.53473177824065	-0.597484669537554	10.9161606165266	9.07852179735533	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1701	1061	0.218107346144303	0.505155269732816	-0.653116779325675	11.9604661814963	9.30855541947314	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	976	1306	0.222978964252978	0.44192937200747	-0.229332940241671	12.2711110417094	9.4012086347386	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1776	854	0.723739127689796	0.815878053884834	5.58178359552542	9.68868412549692	8.65259782842244	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1239	2279	0	0	0.777675840164558	2.30258509299405	2.30258509299405	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1139	1287	0.0787655297462782	0	0.939732442123557	6.5206211275587	6.20253551718792	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1776	892	0.47199589386386	0.70227394909415	2.15094368712566	11.4191640851558	9.30918973601835	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1182	1362	0.272312185668988	0.529520497673761	0.65209727664833	7.46565531013406	6.99393297522319	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1711	967	0.176024222670635	0.334531480430233	-0.286526333041488	11.4642602929889	9.18962733037864	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1128	1418	0.419219271667613	0.685611095913175	1.40719209052601	11.7406823584384	9.38513366234935	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1009	1400	0.182807105219666	0.392038415757199	-0.554969643825684	12.0484183351512	9.35374783527091	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1333	1137	0.109749208010992	0.175292546729505	-0.302929576281329	10.5726749769008	8.8378263640077	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1506	1099	0.267060836155317	0.523954770781786	0.00867152317388084	11.0658255320848	9.23356849809539	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1118	1437	0.371596367068654	0.624655491393916	1.02188690801173	11.7961551401957	9.38075802426731	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1733	929	0.236548330614863	0.529646867291438	-0.520440533028775	12.0026459335187	9.3527076132631	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1798	1079	0.381398243930391	0.796777678708373	0.178192649085152	11.2032022616416	9.31506068274659	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	988	1400	0.209319747251428	0.442213682846542	-0.427323761989328	11.6701086848535	9.30882731869084	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1766	1248	0.203542866819819	0.339486768105918	0.0715968083782496	11.6846072866598	9.34853587072758	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1052	1250	0.228153878201715	0.455178689525864	-0.121945779727273	10.3929567424736	8.93826914703855	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1798	1004	0.258863292189557	0.418835169057378	0.499258221450737	11.2055167623344	9.2272958126256	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1765	836	0.288040132459165	0.648872154265748	0.146712339913467	7.7367436824535	7.19218205871325	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1474	1192	0.154916452295662	0.308894355207745	-0.34138709644887	10.4082850435638	8.70151275087287	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1765	986	0.179515781501402	0.338563973495947	-0.273390678287509	11.7547887044725	9.26719318356897	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1215	1568	0.40494940756612	0.618519330967916	1.58179017028413	11.3749154870088	9.34626888920043	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	911	1157	0.17263983720247	0.595805757435705	-1.76496365486892	10.1533119824317	8.76670599775052	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1280	1530	0.51345943100845	0.825723682413268	2.05958962106689	11.420941746354	9.36871070794762	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1150	1530	0.262728120352747	0.522316229968275	-0.0702257442191453	11.6833937147332	9.33987629332522	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1204	1399	0.272714909483982	0.336902328233034	1.6654927566351	8.08917567883756	7.43661726523423	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1820	1079	0.264118493554494	0.535701147692395	-0.105479407782826	10.9714172410717	9.22660734444005	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1398	1062	0.0767201342166915	0.26852046975842	-0.665867920038195	6.59714570188665	6.22059017009974	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1452	1267	0.165890046890839	0.393624782586874	-0.738507461914473	11.1069702367728	8.99205997632796	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1053	1475	0.2363633885373	0.33822633132445	0.604285948810571	11.7535002064941	9.30891793533718	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1690	1117	0.218314855603715	0.500545803373528	-0.615059444661299	11.879178393222	9.27697045427395	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1690	930	0.225190313995046	0.464302328927959	-0.315310669710959	11.9610668473588	9.34844877409381	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1777	1079	0.434042493064465	0.727686916826616	1.4098995885647	11.0021831710655	9.28451977015043	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1063	1381	0.205884396354517	0.432460515147579	-0.44240540348737	12.0651022232372	9.39441039930425	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1809	1023	0.21346786413036	0.373363518433893	0.0653767880308333	11.5519827032238	9.21492982430999	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1744	1210	0.396310753381049	0.688386680632612	1.06539079322853	10.7691794856469	9.21959739323886	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1538	1005	0.398089011861464	0.637526143413636	1.41122318107902	10.8212971303796	9.15143926405602	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	541	484	0	0	1.41144912086416	0	0	TRUE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1020	1418	0.210748354546279	0.400343112259032	-0.164726033617837	11.9969306138518	9.3426835589639	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	901	1288	0.238723060298839	0.50094582064412	-0.341417207368741	12.2659628801032	9.44549154241467	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1657	911	0.459638638239025	0.817157358470866	1.27193753833488	11.6261112829293	9.37041631982282	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1809	948	0.364669530605008	0.807900082680926	-0.161521698112535	11.5258811761304	9.37932336433096	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1204	1549	0.310853315571938	0.632110626521997	0.0342187256131392	11.5259601432407	9.34949343336876	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	933	1157	0.24813196803645	0.753312595242346	-1.30264971535694	8.86813171350303	7.99496952269788	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1204	1437	0.250666550520848	0.435542555189547	0.283222328282467	11.2805645641064	9.1984701994057	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1765	948	0.331784746161844	0.688592100835109	0.0216419040535487	11.9594429410606	9.40607161568006	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1409	1305	0.109770372763463	0.204420692504215	-0.539834835571821	11.586082985588	9.12478248361454	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1063	1268	0.342751386560154	0.656897534477135	0.454674366550249	10.7038285671982	9.07280095795412	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1679	874	0.252683214508044	0.564482014882416	-0.267092060047312	9.50703173858555	8.50875771259514	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1808	836	0.342829531106269	0.42019000579467	2.35947138451888	7.59438124255182	7.11476944836646	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	879	1288	0.166244962124101	0.376039860324224	-0.68204591671615	11.3457013658554	9.1833801903934	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1863	929	0.292643660084766	0.526758189472826	0.454673945769627	9.93677725040077	8.95428615720471	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1809	985	0.307624844665549	0.563386151331196	0.375984183274759	11.7985479178611	9.39764947028118	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1473	1005	0.467145233054834	0.802031658420507	1.55192674934397	10.2286821492477	9.03646306196489	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1895	910	0.286499430598543	0.608004805278862	-0.15452353554429	10.4880467926792	9.11679862756782	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1106	1306	0.136345513090797	0.411486857332809	-1.10751383803315	9.0415666277275	8.20028826028755	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1150	1493	0.276080447142587	0.531479023305714	0.0831687846684935	11.6227032102885	9.34189481171648	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1755	1154	0.205859490392426	0.416785919101139	-0.338403053331837	11.7551027205841	9.33308883723524	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1301	1193	0.210121972875211	0.284040710294158	0.548411848995393	11.2627061511183	9.15345250976914	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1668	1117	0.241037795486193	0.51015913254133	-0.324125352445201	11.836080853229	9.30118605527576	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1107	1530	0.252173888774976	0.409728330988801	0.439374874463022	11.3588181175374	9.26558584620216	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1366	1193	0.116187376379371	0.244558627515218	-0.673125690472658	11.3724097385713	9.10886120302633	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1733	1004	0.141491602941328	0.275963881785608	-0.495258817927638	12.2395944584476	9.27378454453272	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1495	968	0.253660332588758	0.441211149971263	0.287081974692374	11.1796879908589	9.22621372113247	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	879	1176	0.303061484432512	0.482230430207373	0.92042071333873	10.1094849450154	8.81759403627579	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1117	1399	0.335099888544234	0.673442111868184	0.165675937357786	11.609416765159	9.3735640530782	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1409	1118	0.313686116166965	0.28153241126795	2.71393935906419	7.55590509361135	7.11558212618445	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1603	892	0.158875143976405	0.458922109885338	-0.918392513699613	8.49719454490955	7.77695440332244	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	665	2225	0	0	0.839094817041314	2.07944154167984	2.07944154167984	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1766	1285	0.25046622115068	0.588327096144605	-0.642704431750334	11.3940968829207	9.30665005211359	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1712	1192	0.393567880814267	0.8871430191702	-0.160835613115	11.3480979904789	9.32625499657254	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1485	1174	0.0977511209262147	0.165941303686372	-0.0848074694253259	8.45531778769815	7.51534457118044	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1441	1211	0.129170301734586	0.270607312584607	-0.59770443722107	11.2322454872018	9.01554129367111	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1733	967	0.222573990656298	0.366301794166404	0.231852153832809	11.6825669686068	9.28070563463675	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1431	1230	0.156795331460976	0.184824827876274	0.330848177480162	11.3183815181504	9.03539156951164	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1798	892	0.468635722443355	0.686430712627283	2.1946417245006	11.1422819851374	9.28126471031288	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1495	893	0.28388017346389	0.438449001817255	1.17233170307309	8.30943074214033	7.70255611326858	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1420	1324	0.171490540102154	0.308371583669129	-0.184507649287944	11.1728547616267	9.10486873903395	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1603	930	0.238679004147287	0.422156315351993	0.138662544116154	11.8580954802946	9.35314117060785	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1150	1455	0.27223944428496	0.561824838663404	-0.165655777757773	11.8909234484199	9.39632188960162	FALSE	patient; spots nested
Wu_Zenodo_19123188	U004	Nonresponder	1096	1474	0.244973720462131	0.436676548323551	0.155665751022045	11.9677900753732	9.34714141346833	FALSE	patient; spots nested
