UMAP_1	UMAP_2	state_id	embedding_status
-7.45950755854861	0.682522310576428	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.71099367359861	-3.29440735403539	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.31292924662844	1.35015441354274	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
8.80260267475827	-3.40300797049047	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.69523534556643	1.563572539649	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.6019717194678	-0.2335443359995	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
8.22231283406003	-2.41975019995214	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
5.53600588062986	0.623865916094769	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.915277097428	-2.55897687498571	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.50341882923825	1.45944000657557	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
8.15349474171384	-2.98317550245763	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.552643869126	1.049472286067	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.02706441661135	1.09383489068507	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.47510347148196	1.16567410405635	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-1.65379700442569	6.7286400931692	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.49274358531253	-0.413272009530079	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.50776014109866	0.743213428816784	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.46789750834719	0.84412421163081	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.15176877757327	0.72022808965205	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.58880415180906	-2.38790463034154	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.39977369090335	-1.8886318070078	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.72178420802371	-1.87311600271703	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.20759830256717	-1.95626829687597	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.01911916950925	-1.25442133966924	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
0.933326091563542	4.54243232186793	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-1.9562095143439	7.00978185113429	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.49999151011721	1.08282448228358	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.5334943793176	-2.44441364828588	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.60436167935117	-2.73952435080053	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.67293920735105	-3.34934876982213	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.70874604960696	1.29761172708033	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.3774524666907	0.82169122870921	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.00333080073611	0.835919095835674	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.49782905360476	0.841185881457318	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.17401799937503	-1.52116285387517	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.06425151606814	0.649880899748791	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.9655552842261	1.26697422441005	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.06990203639285	1.07286144670008	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.43810739735349	-2.24137590948583	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.49345168849246	-1.96123908583165	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
8.03193273762449	-3.74009989325048	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.15166177967771	-3.4086947304392	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
1.12115576485379	5.43469191964625	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.60422429820315	-1.65030203882695	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.02280578395144	0.94677461560725	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.82125530024783	-1.91158174101354	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.87742194911258	-1.78320919100286	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.05414953449949	-2.87425898138524	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.10694417735354	1.72033943112849	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.16393146296756	-2.6560730797434	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.33977708598391	2.04280210908412	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.32002506037967	1.47445823129176	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.35229053715452	-2.60443948332311	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.72274646540896	-1.92989479128362	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.75228824833616	-3.6332914692545	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.47599468013064	1.11338712152003	CD8_progenitor_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.5239425637366	0.578705205283154	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.86036339024289	-3.20213268820287	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.31713113566653	0.928122593722332	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.13953914860471	-3.39042256895543	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-4.83048352977053	1.83303309854029	CD8_progenitor_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
