cohort	plot_unit	response	x	y	raw_target_score	broad_immune_score	conditional_score	log_total_counts	log_detected_genes	inference_unit
GSE238264	U012	Responder	619	1240	0.147171526798504	0.414942022040691	0.568283441715595	9.03252863066006	7.87929148508227	patient; spots nested
GSE238264	U012	Responder	1025	889	0.0852866613928685	0.704196793080079	-0.391813752995586	7.9728107841214	7.28619171470238	patient; spots nested
GSE238264	U012	Responder	442	1504	0.029938523450445	0.863399996880262	-1.71926097104032	8.59452453435256	7.60339933974067	patient; spots nested
GSE238264	U012	Responder	1240	603	0.14166464242433	0.792148204804459	0.0328264478218694	8.93590352627442	7.83042561782033	patient; spots nested
GSE238264	U012	Responder	657	1174	0.124447333557983	0.709470146543759	-0.264179284996364	9.36871070794762	8.13914867888407	patient; spots nested
GSE238264	U012	Responder	1050	625	0.0918218752471383	0.549452027671783	-0.0889566681494968	7.82763954636642	7.08506429395255	patient; spots nested
GSE238264	U012	Responder	733	1130	0.172553173988438	0.830821882265551	0.56759477685209	8.78599820809833	7.8336002236611	patient; spots nested
GSE238264	U012	Responder	392	1240	0.0912495896947502	0.64286823126709	-0.650542742787243	9.20321504703359	8.02975852044082	patient; spots nested
GSE238264	U012	Responder	1809	890	0.125151137242752	0.39820816395421	0.835965427590817	7.13966033596492	6.58063913728495	patient; spots nested
GSE238264	U012	Responder	1303	669	0.0700334565283564	0.453454827449249	-0.477693914308632	8.33254893925264	7.41276401742656	patient; spots nested
GSE238264	U012	Responder	1542	1528	0	0.740763788417449	-1.08693768031758	5.15905529921453	4.95582705760126	patient; spots nested
GSE238264	U012	Responder	948	1021	0.130153100181145	0.779264115064176	0.0271697872877168	8.45765547870004	7.52402141520612	patient; spots nested
GSE238264	U012	Responder	1795	1132	0	0	0.198308892313736	3.71357206670431	3.68887945411394	patient; spots nested
GSE238264	U012	Responder	214	1547	0.0509048883508913	0.540650618242964	-1.17356683783965	9.21910187764476	8.01763715990848	patient; spots nested
GSE238264	U012	Responder	671	712	0.102998101248544	0.726167247096048	-0.282776803409894	8.36660283278374	7.51316354523408	patient; spots nested
GSE238264	U012	Responder	544	1108	0.130938529298734	0.573211048632272	-0.0169171640151293	9.47124202889299	8.21148291644507	patient; spots nested
GSE238264	U012	Responder	278	953	0.226039969001843	0.491462066487108	1.90221781828553	8.64892296209413	7.75319426988434	patient; spots nested
GSE238264	U012	Responder	1112	1527	0	0.338071780297162	-0.917640334003424	6.61606518513282	6.19440539110467	patient; spots nested
GSE238264	U012	Responder	860	1262	0.236808465020575	1.03260666197535	1.36193675717724	8.6213730103259	7.68616230349291	patient; spots nested
GSE238264	U012	Responder	784	1042	0.0845833547177747	0.724955649001976	-0.664300473134555	8.6901375863976	7.75833346749091	patient; spots nested
GSE238264	U012	Responder	379	1526	0.150782121987022	0.63185784527793	0.294589136855066	9.20502627715241	8.00436556497957	patient; spots nested
GSE238264	U012	Responder	1782	1638	0	0.389970065438353	-0.574879757076035	4.9416424226093	4.78749174278205	patient; spots nested
GSE238264	U012	Responder	809	1130	0.178713691053537	0.710983035213135	0.791870476433283	8.84318209802261	7.85088266480985	patient; spots nested
GSE238264	U012	Responder	531	998	0.216940522434897	0.652993260399341	1.15202127349264	9.69319852665812	8.31630024903685	patient; spots nested
GSE238264	U012	Responder	797	1152	0.19002911631808	0.896295429313183	0.882925619637704	8.43032725839458	7.61381868480863	patient; spots nested
GSE238264	U012	Responder	1795	1220	0	0	0.0686252661134666	4.35670882668959	4.29045944114839	patient; spots nested
GSE238264	U012	Responder	999	1109	0.152939487629339	0.635215034836271	0.494344337482721	8.71094912583585	7.69757534680234	patient; spots nested
GSE238264	U012	Responder	974	669	0.0472500001594338	0.562967763578767	-0.779083805257796	7.76937860951398	7.07918439460967	patient; spots nested
GSE238264	U012	Responder	924	712	0.057884160638021	0.754571452879904	-0.934596051596919	8.01928379291679	7.25417784645652	patient; spots nested
GSE238264	U012	Responder	1530	1154	0.090227381925337	0.28708712430789	0.699023663802107	6.09807428216624	5.74620319054015	patient; spots nested
GSE238264	U012	Responder	1607	670	0.0431153010319461	0.71868570070564	-1.12511698144785	7.95155933115525	7.15461535691366	patient; spots nested
GSE238264	U012	Responder	1783	934	0.102101537021919	0.686536235835213	-0.0360116021181664	7.60738142563979	6.92853781816467	patient; spots nested
GSE238264	U012	Responder	1163	1307	0.14093544663464	0.739029893348992	0.472894441850224	7.78113850984502	7.0825485693553	patient; spots nested
GSE238264	U012	Responder	1417	603	0.193695090603703	1.05653952376109	0.672210106219236	8.4446224985814	7.49609734517596	patient; spots nested
GSE238264	U012	Responder	304	909	0.19095708349369	0.749996974170815	1.11499808909772	8.32675881451173	7.53422832627409	patient; spots nested
GSE238264	U012	Responder	1441	1439	0	0.714092743479907	-1.27496546996302	5.85793315448346	5.42934562895444	patient; spots nested
GSE238264	U012	Responder	1049	1373	0.126594784631589	1.00983631156484	-0.214790027292824	7.99294454731811	7.12929754892937	patient; spots nested
GSE238264	U012	Responder	1023	1637	0.142754892309392	0.799723259419711	0.702880365442495	6.7990558620588	6.34388043412633	patient; spots nested
GSE238264	U012	Responder	1567	1484	0	0.346559434215242	-0.663286104699733	5.4249500174814	5.13579843705026	patient; spots nested
GSE238264	U012	Responder	1114	515	0.362874444243544	1.13833528448303	3.24246044924872	8.61577075477723	7.72001794043224	patient; spots nested
GSE238264	U012	Responder	1669	1220	0	0	0.110983566554677	4.15888308335967	4.11087386417331	patient; spots nested
GSE238264	U012	Responder	1480	801	0.199204135061945	0.902202769757659	0.919165919843912	8.54907938027856	7.55328660560042	patient; spots nested
GSE238264	U012	Responder	1074	1505	0	0.313465955046695	-0.88948875854009	6.48920493132532	6.01126717440416	patient; spots nested
GSE238264	U012	Responder	1164	735	0.110038850050634	1.13575248566353	-0.656834962672627	8.25114213909075	7.44775128004791	patient; spots nested
GSE238264	U012	Responder	340	1680	0	0.676575833348058	-1.7185114177247	7.84109976542212	7.08086789669078	patient; spots nested
GSE238264	U012	Responder	1517	1572	0.078065013098496	0.865178871410023	-0.361416738351983	6.54678541076052	6.09582456243222	patient; spots nested
GSE238264	U012	Responder	759	734	0.154389771372188	0.731598016080749	0.535522100737202	8.34379173199684	7.50549227473742	patient; spots nested
GSE238264	U012	Responder	1568	824	0.0615185500226076	0.720403226576483	-1.02345246325814	8.55062796750248	7.56682847920833	patient; spots nested
GSE238264	U012	Responder	1720	736	0.126751483683181	0.841949093609312	0.0188897987642849	7.99057688174392	7.15851399732932	patient; spots nested
GSE238264	U012	Responder	581	1306	0.184811179475639	0.731669870038936	0.74683100567755	9.0896405867384	7.93701748951545	patient; spots nested
GSE238264	U012	Responder	1315	1219	0.16111667133919	0.506160831275863	0.996064567769224	8.08085641964099	7.28207365809346	patient; spots nested
GSE238264	U012	Responder	646	712	0.0322807472090203	0.967110759786022	-1.70920937248347	8.47093980689877	7.6685611080159	patient; spots nested
GSE238264	U012	Responder	1720	1088	0	0	0.188933565202202	3.61091791264422	3.52636052461616	patient; spots nested
GSE238264	U012	Responder	834	1130	0.0912075336773467	0.802485907241412	-0.423666108759719	7.84109976542212	7.1066061377273	patient; spots nested
GSE238264	U012	Responder	341	1460	0.126834793163098	0.518351610283851	-0.0318294634319995	9.46319805327378	8.15478757276852	patient; spots nested
GSE238264	U012	Responder	1025	713	0.254901920800196	1.09209543527078	1.76461009789645	7.98002359231065	7.22620901010067	patient; spots nested
GSE238264	U012	Responder	1353	1109	0.0758573858796105	0.608106992441236	-0.531400646221838	8.19118600464279	7.3356339819272	patient; spots nested
GSE238264	U012	Responder	1151	845	0.0914232266382027	0.842416179933068	-0.460338982848737	7.83636976054512	7.12528309151071	patient; spots nested
GSE238264	U012	Responder	1253	581	0.16356250511211	0.630457966897535	0.753688100351674	8.44870019497094	7.52294091807237	patient; spots nested
GSE238264	U012	Responder	1100	933	0.214301286380233	1.00476078779174	1.1515848355877	8.29804166137157	7.48380668766583	patient; spots nested
GSE238264	U012	Responder	1517	1220	0	0	-0.269998021934997	5.71373280550937	5.41610040220442	patient; spots nested
GSE238264	U012	Responder	1163	1483	0.137178686705663	0.963730951407447	0.344227863977172	6.90575327631146	6.361302477573	patient; spots nested
GSE238264	U012	Responder	1618	1396	0	0.54134913270927	-0.41660973789215	3.29583686600433	3.29583686600433	patient; spots nested
GSE238264	U012	Responder	290	1327	0.0545781584740208	0.555256193171998	-0.988018772102339	8.74113642290101	7.68063742756094	patient; spots nested
GSE238264	U012	Responder	1720	1000	0	0.293396610142624	-0.716256957517024	6.02586597382531	5.6970934865054	patient; spots nested
GSE238264	U012	Responder	1037	955	0.103840350565098	0.864466862898964	-0.225459835237223	7.57095858316901	6.90575327631146	patient; spots nested
GSE238264	U012	Responder	1202	581	0.0915134619567774	0.689067331820124	-0.254493201878169	7.83439230291044	7.13727843726039	patient; spots nested
GSE238264	U012	Responder	974	757	0.0425291316212957	1.02597493738692	-1.51479840930551	7.97796809312855	7.22620901010067	patient; spots nested
GSE238264	U012	Responder	429	1570	0.122038096247816	0.388303033515779	0.776996617164252	7.20117088328168	6.61606518513282	patient; spots nested
GSE238264	U012	Responder	316	887	0.129765602871056	0.677532014222332	0.588756177673609	7.04925484125584	6.54391184556479	patient; spots nested
GSE238264	U012	Responder	1771	912	0.0833851563460758	0.265316406555696	0.569336477640028	6.3491389913798	5.98393628068719	patient; spots nested
GSE238264	U012	Responder	594	1504	0	1.03426680092255	-2.32380652945037	8.37147353706683	7.49498623395053	patient; spots nested
GSE238264	U012	Responder	1353	1153	0	0.601343807454171	-1.51400229273336	7.50273821075485	6.85118492749374	patient; spots nested
GSE238264	U012	Responder	505	1570	0.191856004249836	0.901184834895569	0.845563433028563	8.48673398393153	7.55903825544338	patient; spots nested
GSE238264	U012	Responder	366	1680	0	0.636452790278855	-1.72639240967536	8.00836557031292	7.1800698743028	patient; spots nested
GSE238264	U012	Responder	1277	1153	0	0.874006853316698	-1.93399794227711	7.63482067774554	6.88243747099785	patient; spots nested
GSE238264	U012	Responder	1619	868	0.218421331854754	0.593575752092445	1.92241858807178	7.63916117165917	6.96129604591017	patient; spots nested
GSE238264	U012	Responder	1618	1572	0	0	0.246695044151364	3.29583686600433	3.2188758248682	patient; spots nested
GSE238264	U012	Responder	1011	1615	0.119161499230949	0.55346484499846	0.547417908191695	7.25841215059531	6.75925527066369	patient; spots nested
GSE238264	U012	Responder	1112	1659	0	0	-0.105491489863688	5.07517381523383	4.89783979995091	patient; spots nested
GSE238264	U012	Responder	480	1174	0.174619801399879	0.760082371943252	0.624357329184724	8.88985958777302	7.82843635915759	patient; spots nested
GSE238264	U012	Responder	924	668	0.0721215432709811	0.885583447115524	-0.948993004993966	8.28121766128665	7.45876269238096	patient; spots nested
GSE238264	U012	Responder	1100	1197	0.046186151728047	0.805371275067802	-1.15728523682047	7.81561053203519	7.0352685992811	patient; spots nested
GSE238264	U012	Responder	380	910	0.0518340135555721	0.494779220303188	-0.579328854177001	7.57455848420248	6.89669433162271	patient; spots nested
GSE238264	U012	Responder	1365	1659	0.276233471439803	0.292974893951307	3.67723845783378	6.03068526026126	5.73657229747919	patient; spots nested
GSE238264	U012	Responder	1783	890	0.0712606658540836	0.607384215835465	-0.197896183734999	6.80350525760834	6.31535800152233	patient; spots nested
GSE238264	U012	Responder	948	1109	0.163068618668349	0.729799216235006	0.73523642647042	8.05832730658096	7.24351297466548	patient; spots nested
GSE238264	U012	Responder	1038	647	0.0528795396734923	0.560422938293204	-0.623422975515998	7.53101633207792	6.88959130835447	patient; spots nested
GSE238264	U012	Responder	1202	669	0.0823167770880463	0.751993202899971	-0.781983738451034	8.73262709966039	7.71333788887187	patient; spots nested
GSE238264	U012	Responder	1568	1264	0	0	-0.0297363475512459	4.72738781871234	4.58496747867057	patient; spots nested
GSE238264	U012	Responder	1694	1220	0	0.418660835544357	-0.534228508446633	4.62497281328427	4.52178857704904	patient; spots nested
GSE238264	U012	Responder	582	1042	0.139777892040611	0.72504316904603	-0.208981227602712	9.79829368965762	8.36170828857584	patient; spots nested
GSE238264	U012	Responder	252	1657	0.190101493455722	0.517186101539926	1.54146850112294	7.75747876658418	7.05703698169789	patient; spots nested
GSE238264	U012	Responder	1468	647	0.161161322155132	1.0104574906498	0.13693570412845	8.62389281007529	7.568895663407	patient; spots nested
GSE238264	U012	Responder	1531	714	0.158523799105567	0.684046794230887	0.600561390193333	8.50086053679534	7.58578882173203	patient; spots nested
GSE238264	U012	Responder	1100	977	0.140941931483449	0.527576001436916	0.65661537609593	8.02191277898571	7.21817683840341	patient; spots nested
GSE238264	U012	Responder	1190	559	0.123680249360801	1.04496809155216	-0.263919059891962	8.03722003113301	7.2841348061952	patient; spots nested
GSE238264	U012	Responder	1657	890	0.0614239676259805	0.600203809758412	-0.862021357188584	8.55313931818971	7.58781721999343	patient; spots nested
GSE238264	U012	Responder	353	1614	0.0548136167860469	0.635384056554177	-0.656017080900954	7.45124168498768	6.85329909318608	patient; spots nested
GSE238264	U012	Responder	873	624	0.0465688036008153	0.437134143558238	-0.622681762279637	7.79893331004122	7.13089883029635	patient; spots nested
GSE238264	U012	Responder	670	1460	0	0.706171953937548	-1.76148851895295	7.99496952269788	7.28276117960559	patient; spots nested
GSE238264	U012	Responder	1428	1637	0	0.548546717267771	-1.39231586112505	7.34277918933185	6.74875954749168	patient; spots nested
GSE238264	U012	Responder	1466	1439	0	0.992795816407087	-1.6642322096924	6.14203740558736	5.75574221358691	patient; spots nested
GSE238264	U012	Responder	1062	1395	0	0.497526874143783	-1.5639490534108	7.8739783796045	6.95749737087695	patient; spots nested
GSE238264	U012	Responder	1442	603	0.156430953140467	0.932848062872115	0.276213509882293	8.43663368355782	7.56268124672188	patient; spots nested
GSE238264	U012	Responder	519	756	0.128668173140521	0.632172078666135	0.361808381757212	7.96171881598136	7.2115567333138	patient; spots nested
GSE238264	U012	Responder	961	1175	0.119347856588039	0.60308282095412	-0.113466194539641	9.086702731518	7.95822719232231	patient; spots nested
GSE238264	U012	Responder	1327	1505	0.115670456678326	0.611820911845113	0.381406713146636	7.32843735289516	6.77764659363512	patient; spots nested
GSE238264	U012	Responder	506	734	0.233283500552007	0.801813115661043	1.742334878799	8.14612951002541	7.3362856600213	patient; spots nested
GSE238264	U012	Responder	202	1481	0.102443870319357	0.566417899511116	-0.122238127249072	8.37586001529959	7.44483327389219	patient; spots nested
GSE238264	U012	Responder	696	668	0.0619596810381108	0.254806121486041	0.0250216207074994	7.16394668434255	6.62671774924902	patient; spots nested
GSE238264	U012	Responder	531	954	0.186813860238328	0.705549736831045	0.522983020273675	9.90558535061827	8.42441979126388	patient; spots nested
GSE238264	U012	Responder	1554	1594	0	0.509374148288143	-0.446360685495093	3.63758615972639	3.61091791264422	patient; spots nested
GSE238264	U012	Responder	1593	1088	0	0.33276807301356	-0.684800863850863	5.57972982598622	5.26269018890489	patient; spots nested
GSE238264	U012	Responder	822	844	0.0433912576313174	0.780873508948877	-1.52184297981599	9.08216603325267	8.00670084544037	patient; spots nested
GSE238264	U012	Responder	303	1305	0.116667483116971	0.689687538189425	-0.314134633723001	9.17294998275762	7.97453284413023	patient; spots nested
GSE238264	U012	Responder	1455	889	0.100055986355729	0.771171139190753	-0.427053771647762	8.41604600941128	7.49387388678356	patient; spots nested
GSE238264	U012	Responder	518	1636	0.152018067075591	0.634057326266132	0.6364508675545	8.18757739559151	7.3178761986265	patient; spots nested
GSE238264	U012	Responder	1264	1571	0	1.20856584710188	-2.47911042718595	7.99260665240021	7.12528309151071	patient; spots nested
GSE238264	U012	Responder	1454	1285	0.0808202040117573	0.67081765676977	-0.0379076379290578	6.44413125670044	6.01859321449623	patient; spots nested
GSE238264	U012	Responder	746	932	0.15989190662959	0.769908771454621	0.40417695806355	8.90598676523643	7.90801944463247	patient; spots nested
GSE238264	U012	Responder	1492	1351	0	0	-0.0399890722793601	4.91998092582813	4.8283137373023	patient; spots nested
GSE238264	U012	Responder	1505	933	0.13681130051602	0.962343952892115	0.0836082969505781	7.84109976542212	7.08590146436561	patient; spots nested
GSE238264	U012	Responder	1278	493	0.164907302387724	0.690588909907417	0.569680728706901	8.85779972717591	7.80547462527086	patient; spots nested
GSE238264	U012	Responder	1757	1330	0	0.51703400731164	-0.443108208302293	3.55534806148941	3.52636052461616	patient; spots nested
GSE238264	U012	Responder	683	822	0.111466954853705	0.675319636271413	-0.0268819517422012	8.22817689595132	7.44600149832412	patient; spots nested
GSE238264	U012	Responder	1606	846	0.0446855174186536	0.623259014776082	-0.957757837444988	7.8815599170569	7.10085190894405	patient; spots nested
GSE238264	U012	Responder	1190	471	0.18511467174216	1.00310891885426	0.679698648429702	8.23456499326713	7.37086016653672	patient; spots nested
GSE238264	U012	Responder	644	1372	0.0706019367734272	0.885029901339667	-0.994871205538683	8.31849832050434	7.46049030582534	patient; spots nested
GSE238264	U012	Responder	594	1328	0.139469413656657	0.772027910670296	-0.0462539278873276	9.10397935598477	7.90728360942635	patient; spots nested
GSE238264	U012	Responder	202	1437	0	0.438689254877081	-1.36074588421429	7.72709448477984	7.03614849375054	patient; spots nested
GSE238264	U012	Responder	1265	1043	0.191339454514124	0.882153722756376	1.09720901934567	7.74413662762799	7.05358572719368	patient; spots nested
GSE238264	U012	Responder	1101	581	0.185169764820173	0.854891728232723	0.921084517396178	8.23403420769204	7.47929963778283	patient; spots nested
GSE238264	U012	Responder	203	953	0.176056987816555	0.404464211330967	1.29758692907843	8.35960327084147	7.52023455647463	patient; spots nested
GSE238264	U012	Responder	1086	1703	0	0.613539661970811	-1.27267630668413	6.56526497003536	6.12468339089421	patient; spots nested
GSE238264	U012	Responder	796	1196	0.0360815391850666	0.751173557106418	-1.34028072034963	8.28020423327997	7.47193207824512	patient; spots nested
GSE238264	U012	Responder	709	822	0.0985011452908339	0.514033068349235	0.0265583175211111	8.04076899436758	7.29979736675816	patient; spots nested
GSE238264	U012	Responder	1266	427	0	0.700012639878847	-1.46416589429131	6.95939851213398	6.49223983502047	patient; spots nested
GSE238264	U012	Responder	1606	1154	0	0	0.00549488903699607	4.47733681447821	4.31748811353631	patient; spots nested
GSE238264	U012	Responder	581	1394	0.114110370881936	0.682995831870881	-0.390578490399511	9.31244559491334	8.06871619271478	patient; spots nested
GSE238264	U012	Responder	1770	1176	0	0	0.181898633259367	3.66356164612965	3.58351893845611	patient; spots nested
GSE238264	U012	Responder	506	1130	0.135702573220009	0.646662402761301	-0.0613201048216135	9.54816883136854	8.26204284396694	patient; spots nested
GSE238264	U012	Responder	872	1152	0.175904504211152	0.915363646113209	0.546892546076436	8.62819774945915	7.69348164083518	patient; spots nested
GSE238264	U012	Responder	1720	868	0.0674269724167098	0.798068905954839	-0.964938350000877	8.39773375137891	7.49942329059223	patient; spots nested
GSE238264	U012	Responder	1656	1506	0	0	0.168556345866345	3.76120011569356	3.68887945411394	patient; spots nested
GSE238264	U012	Responder	1504	1506	0.094790330931611	1.20642239367505	-0.36915770611145	5.93224518744801	5.61677109766657	patient; spots nested
GSE238264	U012	Responder	1631	1374	0	0	0.282561672295135	3.17805383034795	3.13549421592915	patient; spots nested
GSE238264	U012	Responder	1202	493	0.124083932577783	1.01706184959557	-0.213668304800923	8.03106018024062	7.29301767977278	patient; spots nested
GSE238264	U012	Responder	897	1460	0.103984321632306	0.838607822128501	-0.418234327978814	8.35019365072007	7.4770384723197	patient; spots nested
GSE238264	U012	Responder	1796	824	0.15792978413917	0.861113819296679	0.471154388865633	8.11790894238315	7.29641326877392	patient; spots nested
GSE238264	U012	Responder	1138	1175	0	0.517891110241971	-1.31403577107026	7.11558212618445	6.5206211275587	patient; spots nested
GSE238264	U012	Responder	1328	1153	0.192094198352616	0.71466311682675	1.16686972438571	8.16791936295782	7.28892769452126	patient; spots nested
GSE238264	U012	Responder	683	866	0.0928334505955448	0.715933764642765	-0.368726390436148	8.16394095475501	7.37023064180708	patient; spots nested
GSE238264	U012	Responder	1038	559	0.0857787820936803	1.24473730511165	-1.09507535708275	7.96171881598136	7.23993259132047	patient; spots nested
GSE238264	U012	Responder	1112	1351	0.056184652468761	0.634515888021405	-1.03919592805488	8.69584134284388	7.67461749736436	patient; spots nested
GSE238264	U012	Responder	1062	1043	0.171431399443479	0.869539805596188	0.661104151717568	8.14583961293684	7.30586003268401	patient; spots nested
GSE238264	U012	Responder	1466	1615	0.0994169668292691	0.316326712638583	0.889117894141717	5.76519110278484	5.46806014113513	patient; spots nested
GSE238264	U012	Responder	1594	912	0.118206234623943	0.469645344164256	0.265304500824933	8.365672383775	7.4593388952203	patient; spots nested
GSE238264	U012	Responder	1391	1043	0.0532181906381439	0.507991819727738	-0.560959916738813	7.51697722460432	6.84694313958538	patient; spots nested
GSE238264	U012	Responder	1139	735	0.160644824009032	0.572684580088433	0.852928209120157	8.27001306227379	7.43307534889858	patient; spots nested
GSE238264	U012	Responder	1720	1132	0	0	0.166082968457127	3.68887945411394	3.58351893845611	patient; spots nested
GSE238264	U012	Responder	329	1041	0.242935254225732	0.903781595081889	1.5887567512947	8.75982559531429	7.79688034278352	patient; spots nested
GSE238264	U012	Responder	708	1350	0.149094135340925	0.719799172884153	0.400143669703802	8.60098271714592	7.71333788887187	patient; spots nested
GSE238264	U012	Responder	1708	802	0	0.523079300921827	-1.4270113982001	7.49052940206071	6.80350525760834	patient; spots nested
GSE238264	U012	Responder	1239	1351	0.264174604843218	0.636756909434225	2.37510214102538	8.30647216010058	7.40367029001237	patient; spots nested
GSE238264	U012	Responder	1290	779	0.125754553954959	0.746530140133926	0.0672561376593841	8.24852912480022	7.38461038317697	patient; spots nested
GSE238264	U012	Responder	1657	978	0.165704341196687	0.773263596065449	0.82186711216697	7.67229245562876	6.93342302573071	patient; spots nested
GSE238264	U012	Responder	1025	801	0.145813493494945	0.993302842278031	0.235826880659561	7.71110125184016	7.01571242048723	patient; spots nested
GSE238264	U012	Responder	252	1393	0.18596330997941	0.751215514127676	0.88220403496827	8.66440557109662	7.66434663209862	patient; spots nested
GSE238264	U012	Responder	999	977	0.0846657660724386	0.642877627168366	-0.35356666962739	7.98684490116138	7.23705902612474	patient; spots nested
GSE238264	U012	Responder	391	1636	0	0.717977439270639	-1.64585905704134	7.39633529380081	6.74523634948436	patient; spots nested
GSE238264	U012	Responder	835	1086	0.145266220351595	0.800236577950711	0.412663675698906	7.9592759601164	7.21817683840341	patient; spots nested
GSE238264	U012	Responder	1504	1374	0.0971632620899509	0	1.22558622092906	5.84643877505772	5.50125821054473	patient; spots nested
GSE238264	U012	Responder	1656	1198	0	0	0.114971012281722	4.07753744390572	4.00733318523247	patient; spots nested
GSE238264	U012	Responder	544	712	0.0510862652241642	0.764027694886018	-0.936971397364512	7.60589000105312	6.94312242281943	patient; spots nested
GSE238264	U012	Responder	1328	889	0.175198749377788	1.01615032049067	0.393400720730497	8.6346206082922	7.67508185771633	patient; spots nested
GSE238264	U012	Responder	454	1570	0.0972089956632969	0.529350817521386	0.0730242783977003	7.71110125184016	7.03614849375054	patient; spots nested
GSE238264	U012	Responder	949	845	0.267364102313342	1.22704479256661	1.592172727789	8.77276520994979	7.88795933659994	patient; spots nested
GSE238264	U012	Responder	962	603	0.130558520425656	0.659104313976777	0.410622353671557	7.93343838762749	7.29097477814298	patient; spots nested
GSE238264	U012	Responder	1428	1417	0.0887306005678022	0.28232463817028	0.66846879707082	6.1527326947041	5.79301360838414	patient; spots nested
GSE238264	U012	Responder	960	1527	0.146317954202682	0.729482141845592	0.572834950220472	7.70391020961631	6.98100574072173	patient; spots nested
GSE238264	U012	Responder	1618	1484	0	0	0.0318126823825029	4.49980967033027	4.40671924726425	patient; spots nested
GSE238264	U012	Responder	1643	1352	0	0	0.0332431274484271	4.48863636973214	4.39444915467244	patient; spots nested
GSE238264	U012	Responder	1125	1197	0.0971890019269371	0.766127372498288	-0.367972155323451	8.06902932877496	7.23128700432762	patient; spots nested
GSE238264	U012	Responder	682	1482	0.149855676799867	0.463116432232304	0.83103220507815	8.21338173703457	7.37211802833779	patient; spots nested
GSE238264	U012	Responder	1150	1417	0.124319055313182	0.893688309791201	-0.0942079532698932	8.02747653086048	7.19218205871325	patient; spots nested
GSE238264	U012	Responder	1012	999	0.070870129844873	0.661356370060251	-0.709912045869163	8.31188955823036	7.43425738213314	patient; spots nested
GSE238264	U012	Responder	1341	559	0.0886724745474422	0.968318416096631	-0.21704557632865	6.15485809401642	5.79605775076537	patient; spots nested
GSE238264	U012	Responder	1568	1132	0.113628195108059	0.723088514324012	0.737667264553373	5.25749537202778	5.09375020080676	patient; spots nested
GSE238264	U012	Responder	252	1349	0.136655148720387	0.59998064491968	0.132255344454853	9.13658618338752	7.9550742732627	patient; spots nested
GSE238264	U012	Responder	304	1041	0.184718297574404	0.652348651677267	0.641053641828094	9.66643522103567	8.27690348126706	patient; spots nested
GSE238264	U012	Responder	480	1482	0.0496006765648789	0.730979827910029	-1.33681276110819	8.88682384651519	7.78613643778307	patient; spots nested
GSE238264	U012	Responder	1530	934	0.0509799601137234	0.81766743296795	-1.00844221284103	7.61035761831284	6.94793706861497	patient; spots nested
GSE238264	U012	Responder	1291	603	0.0876384314192941	0.568075691850649	-0.436497516247448	8.6339089911122	7.62997570702779	patient; spots nested
GSE238264	U012	Responder	695	1328	0.196296173303179	1.06100437809974	0.471779016799107	9.25052216160901	8.08764028777898	patient; spots nested
GSE238264	U012	Responder	1213	1395	0.153010606698228	0.512826374990385	1.01778339792511	7.60936653795421	6.98193467715639	patient; spots nested
GSE238264	U012	Responder	404	1262	0.0454294891322856	0.636876311001475	-1.30690053306017	9.01614864261174	7.90875473878325	patient; spots nested
GSE238264	U012	Responder	949	757	0.168536007805389	0.867425603210096	0.469921332972046	8.6960086088809	7.73848812249465	patient; spots nested
GSE238264	U012	Responder	404	1614	0.141138016132746	0.449075505876919	0.829672075827652	7.77821147451249	7.0335064842877	patient; spots nested
GSE238264	U012	Responder	1517	1308	0.118165192916751	0	1.59748899184945	5.78689738136671	5.50533153593236	patient; spots nested
GSE238264	U012	Responder	670	1328	0.0920753653734878	0.839227618266267	-0.98669255263971	9.49416501410066	8.21932609390609	patient; spots nested
GSE238264	U012	Responder	569	1196	0.11380205760781	0.674230739510144	-0.231519118182863	8.86531163267185	7.78862606562503	patient; spots nested
GSE238264	U012	Responder	1114	603	0.133394769337984	1.09822753228191	-0.142555713217312	7.89133075766189	7.16239749735572	patient; spots nested
GSE238264	U012	Responder	1088	559	0.0434634960858483	1.1100120691241	-1.58640695385492	7.9359451033537	7.21670948670946	patient; spots nested
GSE238264	U012	Responder	1265	691	0.171164178506978	0.862087515804733	0.560441606966117	8.52118521268578	7.58984151218266	patient; spots nested
GSE238264	U012	Responder	1505	1109	0.0767565305193528	0.792539010921639	-0.309013895025816	6.59578051396131	6.11809719804135	patient; spots nested
GSE238264	U012	Responder	569	888	0.0731261919219643	0.800349191863691	-0.945285175323675	8.62011072542292	7.65681009148038	patient; spots nested
GSE238264	U012	Responder	1113	691	0.288296854142576	0.983158815269912	2.23171362981641	8.46779284112111	7.45182223652793	patient; spots nested
GSE238264	U012	Responder	746	844	0.0830942415711036	0.812876463883676	-0.62459550354201	8.02256894698825	7.22693601849329	patient; spots nested
GSE238264	U012	Responder	1442	1087	0.124790080242169	0.198529673112542	1.08204486405484	7.14677217945264	6.57786135772105	patient; spots nested
GSE238264	U012	Responder	342	843	0.0591615402726813	0.758461636395411	-0.699857925875099	7.27517231945277	6.71174039505618	patient; spots nested
GSE238264	U012	Responder	1668	1528	0	0	0.1762612894928	3.78418963391826	3.73766961828337	patient; spots nested
GSE238264	U012	Responder	670	1240	0.110370996882833	0.689082731882943	-0.531304495387212	9.57080811415361	8.26281693767093	patient; spots nested
