major_cluster	sub_cluster	state_order	af35_primary	UMAP_1	UMAP_2
CD8	CD8_C06_IKZF2	15	-0.0765903023804746	6.9218345	0.9271149
CD8	CD8_C03_CX3CR1	12	-0.0168923086156825	4.132239	2.804016
CD4	CD4_C02_IL7R	2	-0.435369691448879	2.782081	-2.4837484
CD8	CD8_C04_GIMAP4	13	0.0864971232740854	4.575478	2.32241
CD8	CD8_C04_GIMAP4	13	0.290006588764763	4.707429	2.298838
CD8	CD8_C03_CX3CR1	12	-0.0444491442563015	5.2335773	0.18231973
CD8	CD8_C10_SLC4A10	19	-0.0563033757754477	2.6741443	7.3323064
CD8	CD8_C06_IKZF2	15	-0.0171834203178962	5.572712	1.0681262
CD8	CD8_C03_CX3CR1	12	0.130383600879383	4.9575925	0.028050173
CD8	CD8_C03_CX3CR1	12	0.450417653956767	9.19285	-0.6192077
CD8	CD8_C03_CX3CR1	12	0.29641521839701	6.467037	-0.86273646
CD8	CD8_C03_CX3CR1	12	0.39027833206731	5.2932286	-0.5194479
CD8	CD8_C04_GIMAP4	13	0.0736462191651816	5.002362	2.300255
CD8	CD8_C04_GIMAP4	13	0.318983022935312	6.231789	0.93579024
CD8	CD8_C03_CX3CR1	12	-0.0388096321019943	5.5144286	-0.6987724
CD4	CD4_C02_IL7R	2	-0.277339992808133	1.7569735	-3.0598774
CD4	CD4_C08_FOXP3	8	-0.065127544348811	-4.005145	3.1526012
CD8	CD8_C03_CX3CR1	12	-0.193731165048024	5.44434	0.58393973
CD8	CD8_C03_CX3CR1	12	-0.0483757896998967	4.660608	0.8277016
CD8	CD8_C03_CX3CR1	12	0.178722309393466	4.846826	0.3926369
CD8	CD8_C06_IKZF2	15	0.249357939529329	5.782827	0.85499895
CD8	CD8_C03_CX3CR1	12	0.0317864435990705	5.479539	-0.84608483
CD4	CD4_C02_IL7R	2	0.234628503859654	4.720472	-2.0006359
CD8	CD8_C03_CX3CR1	12	0.100607438324648	5.802471	-0.017121352
CD8	CD8_C03_CX3CR1	12	0.234162153164331	5.725325	-0.21307231
CD8	CD8_C03_CX3CR1	12	0.362940716883059	7.6772404	-1.1338087
CD8	CD8_C03_CX3CR1	12	-0.0715787896235374	4.667057	0.7165235
CD8	CD8_C10_SLC4A10	19	-0.201286922154896	2.5427873	7.39491
CD8	CD8_C03_CX3CR1	12	0.0457088549958007	4.9006257	0.031625643
CD8	CD8_C04_GIMAP4	13	-0.14977410072061	4.5919585	2.7030272
CD8	CD8_C03_CX3CR1	12	0.257037509431997	5.208294	-0.044463817
CD8	CD8_C03_CX3CR1	12	0.00803508540106719	4.804873	0.6742058
CD8	CD8_C03_CX3CR1	12	0.256275380284346	5.7184367	0.537309
CD8	CD8_C04_GIMAP4	13	0.69749543817279	5.290328	1.4454106
CD8	CD8_C04_GIMAP4	13	0.284147020172483	4.8426366	2.6117992
CD4	CD4_C02_IL7R	2	-0.257922912766217	3.1253257	-2.5336828
CD8	CD8_C04_GIMAP4	13	0.356552885808707	5.83291	0.70033526
CD8	CD8_C03_CX3CR1	12	0.250429390108657	6.213743	-0.5479131
CD8	CD8_C03_CX3CR1	12	-0.00061169247843877	6.2781463	-1.0181502
CD8	CD8_C03_CX3CR1	12	0.166493213812835	6.014858	-0.9625255
CD8	CD8_C03_CX3CR1	12	0.0133383825894641	5.428512	-0.22435527
CD8	CD8_C03_CX3CR1	12	0.424330782981888	5.9021254	0.60199374
CD4	CD4_C02_IL7R	2	-0.362225977632116	0.76131487	-3.5036764
CD8	CD8_C10_SLC4A10	19	-0.00203466659625682	2.536926	7.3487167
CD8	CD8_C04_GIMAP4	13	0.374762602406407	4.900262	2.367216
CD8	CD8_C04_GIMAP4	13	-0.163812356701442	4.6989784	1.821731
CD8	CD8_C03_CX3CR1	12	0.246821847716258	5.246575	-0.26638553
CD4	CD4_C02_IL7R	2	-0.255563418201504	3.747497	-2.67497
CD8	CD8_C04_GIMAP4	13	0.177365958027578	4.9907274	2.4897964
CD8	CD8_C03_CX3CR1	12	-0.0310735855095222	5.1464577	1.2144738
CD8	CD8_C03_CX3CR1	12	0.275513740862135	5.1685643	0.01615784
CD8	CD8_C03_CX3CR1	12	-0.0136603776142515	7.174004	-1.0721439
CD8	CD8_C04_GIMAP4	13	0.259091828252247	5.2933807	1.620254
CD4	CD4_C08_FOXP3	8	0.264738006161809	-3.4202335	2.242919
CD8	CD8_C04_GIMAP4	13	0.0680844890426707	4.8250947	2.2387316
CD8	CD8_C03_CX3CR1	12	0.0556103684589956	5.5527434	-0.11727109
CD8	CD8_C03_CX3CR1	12	0.390281649652527	5.4903426	-0.65511084
CD4	CD4_C08_FOXP3	8	-0.029617148525063	-3.466322	3.3584015
CD8	CD8_C06_IKZF2	15	0.27990485822672	7.2934127	-0.052607764
CD8	CD8_C04_GIMAP4	13	-0.151123158968502	4.9375343	2.3098326
CD8	CD8_C04_GIMAP4	13	0.181640683759984	4.642404	1.9359804
CD8	CD8_C04_GIMAP4	13	-0.0816575738082791	4.505406	2.7203689
CD4	CD4_C01_CCR7	1	-0.0396924049944254	0.39701828	-4.024768
CD8	CD8_C04_GIMAP4	13	0.26481494843671	5.5098953	1.7014806
CD8	CD8_C06_IKZF2	15	-0.149398454039057	5.8681703	1.2701038
CD8	CD8_C03_CX3CR1	12	0.207345673310363	5.5760713	-0.5719553
CD8	CD8_C04_GIMAP4	13	-0.149506106261943	5.341714	1.0279033
CD4	CD4_C08_FOXP3	8	0.216222700570316	-3.63498	2.7235281
CD8	CD8_C04_GIMAP4	13	0.186492508395025	5.8666086	0.961532
CD8	CD8_C03_CX3CR1	12	-0.150591899603164	6.266048	0.6116836
CD8	CD8_C03_CX3CR1	12	0.297137576930743	5.1637807	-0.20233499
CD8	CD8_C04_GIMAP4	13	-0.146026524596386	4.309964	3.0973587
CD8	CD8_C03_CX3CR1	12	0.0746867178103222	4.8405843	0.80061
CD8	CD8_C03_CX3CR1	12	-0.0395772468741784	5.087074	0.18793486
CD4	CD4_C08_FOXP3	8	0.1706957853743	-3.658323	3.215346
CD8	CD8_C03_CX3CR1	12	0.17771540590666	5.4036207	-0.4498289
CD8	CD8_C03_CX3CR1	12	0.168272140771806	5.043435	-0.116576575
CD8	CD8_C01_LEF1	10	-0.0178134529952273	2.707154	3.3156445
CD8	CD8_C03_CX3CR1	12	0.105706547991555	6.480158	0.30351946
CD8	CD8_C03_CX3CR1	12	0.0119457962196613	5.3962736	-0.43462914
CD8	CD8_C03_CX3CR1	12	0.111773741635313	4.8830113	0.101073936
CD4	CD4_C08_FOXP3	8	0.136857007241059	-3.9797933	2.3756506
CD8	CD8_C04_GIMAP4	13	0.0936955293441261	4.572122	2.5021288
CD8	CD8_C04_GIMAP4	13	0.0468849382617638	4.8827453	1.8104492
CD8	CD8_C04_GIMAP4	13	0.0375419700570755	4.3571544	2.3088713
CD8	CD8_C06_IKZF2	15	0.0546647406370237	5.75234	1.2268798
CD4	CD4_C08_FOXP3	8	0.16206993300639	-3.8118165	3.0363002
CD8	CD8_C04_GIMAP4	13	0.407883710236389	5.0402136	2.858538
CD8	CD8_C03_CX3CR1	12	0.315785758594266	5.3594303	0.054743774
CD8	CD8_C06_IKZF2	15	-0.04983193074178	5.7711253	1.2438248
CD4	CD4_C02_IL7R	2	0.19309333416221	2.939186	-2.7620487
CD8	CD8_C06_IKZF2	15	-0.191320039834584	6.6176457	0.63123494
CD8	CD8_C03_CX3CR1	12	0.0544572189102971	5.080781	0.9095403
CD8	CD8_C03_CX3CR1	12	-0.296434997568558	4.8720603	0.8643513
CD8	CD8_C10_SLC4A10	19	-0.248641181147727	2.4904845	7.4361105
CD8	CD8_C10_SLC4A10	19	-0.0720756235476533	2.534581	7.4341164
CD8	CD8_C03_CX3CR1	12	0.423941586130869	5.381038	-0.19375807
CD8	CD8_C06_IKZF2	15	0.070050918112519	6.1082234	0.6597625
CD8	CD8_C03_CX3CR1	12	0.437679115597126	5.106404	0.44404584
CD8	CD8_C03_CX3CR1	12	0.656181137880512	5.239666	0.077856064
CD8	CD8_C03_CX3CR1	12	-0.0639179800603394	5.029834	0.24482884
CD8	CD8_C03_CX3CR1	12	0.239211297271109	4.925863	0.24762785
CD8	CD8_C03_CX3CR1	12	-0.100813984109255	4.907131	0.34665662
CD8	CD8_C03_CX3CR1	12	0.148314333408024	5.357436	0.7783757
CD8	CD8_C04_GIMAP4	13	0.0698031726151431	4.4628325	2.632313
CD8	CD8_C10_SLC4A10	19	0.0376072113455302	2.5194664	7.588726
CD4	CD4_C02_IL7R	2	-0.125235931473446	2.4362006	-3.1438234
CD8	CD8_C03_CX3CR1	12	-0.000598164160364664	4.4675727	0.54212415
CD4	CD4_C02_IL7R	2	-0.301779995141885	1.1772866	-3.1978047
CD8	CD8_C03_CX3CR1	12	0.146823116916117	4.763474	0.63772434
CD8	CD8_C04_GIMAP4	13	0.38418770636869	5.325558	1.9379159
CD8	CD8_C03_CX3CR1	12	0.135297300705908	4.912263	0.01504658
CD8	CD8_C03_CX3CR1	12	-0.130430996701524	9.753466	1.1909255
CD8	CD8_C06_IKZF2	15	-0.0280869783208467	5.784546	1.3262463
CD8	CD8_C03_CX3CR1	12	-0.0638228269786923	7.468317	-0.8043786
CD8	CD8_C04_GIMAP4	13	0.298566283018131	4.7302265	2.7072146
CD4	CD4_C02_IL7R	2	-0.285652307309621	1.8826288	-3.315507
CD8	CD8_C06_IKZF2	15	-0.170148293027201	5.7542377	1.4261609
CD8	CD8_C03_CX3CR1	12	0.0526629715853701	4.9559693	0.5398979
CD8	CD8_C03_CX3CR1	12	0.0819288797989554	5.4307127	-0.12861031
CD8	CD8_C03_CX3CR1	12	0.0277557199539209	5.3114157	0.2735415
CD8	CD8_C03_CX3CR1	12	0.120304661318222	4.920002	0.07205763
CD8	CD8_C04_GIMAP4	13	-0.0237081850029024	4.440702	2.2496881
CD8	CD8_C03_CX3CR1	12	0.188560412345886	5.4235015	0.96094686
CD8	CD8_C04_GIMAP4	13	-0.252124000704401	4.820767	2.03588
CD8	CD8_C03_CX3CR1	12	0.247694494540321	6.519994	-0.80717856
CD8	CD8_C04_GIMAP4	13	0.270161030105061	4.8709507	2.1185153
CD8	CD8_C03_CX3CR1	12	0.334927485971963	5.2835245	0.25711313
CD4	CD4_C02_IL7R	2	-0.210287707424022	3.059206	-2.8114195
CD8	CD8_C03_CX3CR1	12	0.333095814191488	5.62924	0.074574135
CD4	CD4_C02_IL7R	2	-0.398339580791601	2.4671192	-3.0904984
CD4	CD4_C08_FOXP3	8	0.236229837855812	-3.0926073	1.8419732
CD8	CD8_C03_CX3CR1	12	-0.0200289275389946	4.706578	0.31669548
CD8	CD8_C03_CX3CR1	12	0.0853676938000019	5.1952505	0.6919414
CD8	CD8_C03_CX3CR1	12	0.0711348873260651	4.964964	-0.201459
CD8	CD8_C10_SLC4A10	19	-0.0541953529412017	2.633954	7.1465573
CD8	CD8_C03_CX3CR1	12	-0.0263770047717122	5.090135	0.13150871
CD8	CD8_C04_GIMAP4	13	-0.00603104631028434	4.866662	2.013648
CD8	CD8_C04_GIMAP4	13	0.190073319545542	5.4964056	1.0652525
CD8	CD8_C10_SLC4A10	19	0.0757608511454617	2.6979449	6.8871984
CD8	CD8_C03_CX3CR1	12	0.169272040990774	5.6446958	-0.50467074
CD4	CD4_C01_CCR7	1	-0.0852210842470441	0.38870144	-3.968503
CD4	CD4_C08_FOXP3	8	-0.377073396678624	-3.7809124	2.415943
CD8	CD8_C04_GIMAP4	13	-0.176395229642524	4.197989	3.0608008
CD8	CD8_C03_CX3CR1	12	0.0295140280505833	4.9491205	0.30310437
CD8	CD8_C03_CX3CR1	12	0.339194293124088	5.4264045	-0.30916286
CD8	CD8_C03_CX3CR1	12	0.352209722023541	5.342302	-0.20349175
CD8	CD8_C03_CX3CR1	12	0.253150356666541	5.981325	-0.8849306
CD8	CD8_C03_CX3CR1	12	0.133855385144862	5.477799	-0.41819233
CD8	CD8_C04_GIMAP4	13	0.106484787447355	4.504807	2.8658023
CD8	CD8_C03_CX3CR1	12	0.193349878911204	4.56556	0.5251819
CD8	CD8_C03_CX3CR1	12	0.114221916406704	5.4012384	-0.49753276
CD4	CD4_C08_FOXP3	8	-0.175114937130226	-3.6833344	2.697199
CD8	CD8_C06_IKZF2	15	-0.11229767844635	6.8022766	0.36315605
CD8	CD8_C04_GIMAP4	13	0.20280578048621	4.229516	2.8922935
CD8	CD8_C03_CX3CR1	12	-0.0599144169400739	4.9861727	0.14524797
CD8	CD8_C03_CX3CR1	12	0.186226182880285	5.3890095	-0.67514235
CD8	CD8_C04_GIMAP4	13	0.131179989515549	5.213753	1.859558
CD8	CD8_C04_GIMAP4	13	0.345469445658964	4.805593	1.5997869
CD8	CD8_C04_GIMAP4	13	-0.247935026694124	3.8463483	3.714834
CD8	CD8_C04_GIMAP4	13	0.183711501159702	6.3764825	0.8477048
CD8	CD8_C04_GIMAP4	13	0.235332318784747	5.148077	1.7044092
CD8	CD8_C04_GIMAP4	13	0.299219141828555	4.738837	2.0724475
CD8	CD8_C03_CX3CR1	12	0.116028315456622	4.6068416	0.84733415
CD8	CD8_C04_GIMAP4	13	0.0703947778193977	5.3547215	1.8982992
CD8	CD8_C06_IKZF2	15	0.288985082114446	6.300801	0.46388018
CD8	CD8_C03_CX3CR1	12	0.462158048646509	5.381329	0.7723214
CD4	CD4_C02_IL7R	2	-0.221674411139264	2.0359032	-3.4730341
CD8	CD8_C04_GIMAP4	13	0.145860115822645	5.3705454	2.5405033
CD8	CD8_C03_CX3CR1	12	0.0298908777715045	5.0067716	0.21971242
CD8	CD8_C03_CX3CR1	12	0.0180160454498296	8.579193	0.17344368
CD8	CD8_C03_CX3CR1	12	0.173585290774172	5.3801928	-0.39883348
CD8	CD8_C03_CX3CR1	12	0.0402475248101762	4.9274383	-0.028218744
CD8	CD8_C06_IKZF2	15	0.0817767419306416	6.741673	0.62693596
CD8	CD8_C10_SLC4A10	19	0.287851147921474	2.3500588	7.4196153
CD4	CD4_C02_IL7R	2	-0.0765012979379734	2.8761451	-2.7984202
CD8	CD8_C06_IKZF2	15	0.296374235379273	5.526114	1.3473363
CD8	CD8_C10_SLC4A10	19	-0.119393773906038	2.4663494	7.466542
CD8	CD8_C03_CX3CR1	12	0.071858725126602	5.8713603	0.2519569
CD8	CD8_C03_CX3CR1	12	-0.191798044325829	6.0291805	1.8895947
CD8	CD8_C03_CX3CR1	12	0.396986755426431	5.979413	-0.53569585
CD8	CD8_C03_CX3CR1	12	-0.162407967733642	5.8787847	1.2316405
CD8	CD8_C04_GIMAP4	13	0.0533999720262504	4.8823004	1.9899744
CD8	CD8_C03_CX3CR1	12	0.30915042347882	5.1349325	0.61667204
CD4	CD4_C02_IL7R	2	-0.325515533303677	1.8119588	-3.6532676
CD8	CD8_C06_IKZF2	15	-0.00553394034041166	6.171108	0.5350489
CD4	CD4_C08_FOXP3	8	-0.0987774390030562	-3.2305467	1.6319333
CD4	CD4_C02_IL7R	2	-0.125260141704913	1.1441506	-2.9720204
CD8	CD8_C04_GIMAP4	13	0.201440582551242	4.450002	3.000628
CD8	CD8_C06_IKZF2	15	0.431266863624072	6.687275	0.91880804
CD8	CD8_C06_IKZF2	15	-0.074374831805622	5.9788074	0.98325175
CD8	CD8_C03_CX3CR1	12	0.350527163882581	5.5268297	-0.6912601
CD8	CD8_C04_GIMAP4	13	0.0277037602388981	5.826421	1.3891779
CD8	CD8_C04_GIMAP4	13	-0.263113437253351	4.4950867	2.9893763
CD8	CD8_C03_CX3CR1	12	0.185348441151929	5.5089803	-0.15260546
CD8	CD8_C03_CX3CR1	12	0.367724319131303	5.0391665	0.05572171
CD8	CD8_C03_CX3CR1	12	0.185208956182778	4.9921765	0.726102
CD8	CD8_C03_CX3CR1	12	0.235148754469551	5.8260837	-0.89315635
CD8	CD8_C04_GIMAP4	13	0.224269595034657	4.457292	2.4106722
CD8	CD8_C04_GIMAP4	13	-0.107940392946488	4.9825835	0.68047225
CD8	CD8_C06_IKZF2	15	-0.0380091846044613	6.5297685	1.061105
CD4	CD4_C08_FOXP3	8	-0.0617856115731195	-4.0552263	3.3516946
CD4	CD4_C08_FOXP3	8	-0.0948433482765936	0.6085551	-2.739338
CD8	CD8_C06_IKZF2	15	0.17907316994039	7.801638	0.021419467
CD8	CD8_C03_CX3CR1	12	0.265459429607746	6.0446215	-0.19819348
CD4	CD4_C02_IL7R	2	-0.430008813353973	2.9508502	-2.6351135
CD8	CD8_C03_CX3CR1	12	0.152857973096177	5.991979	-0.611985
CD8	CD8_C03_CX3CR1	12	0.211827006852662	5.654247	-0.051820256
CD8	CD8_C04_GIMAP4	13	0.5159784242411	6.6524296	1.1666377
CD4	CD4_C02_IL7R	2	-0.150908617059631	2.1172903	-2.7483187
CD8	CD8_C03_CX3CR1	12	0.422997252342739	5.3286853	0.053707793
CD8	CD8_C03_CX3CR1	12	0.0122927663142757	5.0863137	1.843522
CD4	CD4_C05_GNLY	5	0.10860162921483	5.7917895	-2.0751927
CD8	CD8_C03_CX3CR1	12	0.0463075004272586	5.7068586	0.14144616
CD8	CD8_C04_GIMAP4	13	-0.328759751838998	3.9879835	3.3782644
CD8	CD8_C03_CX3CR1	12	0.408273153901518	5.143863	0.23708804
CD4	CD4_C02_IL7R	2	-0.247500995749313	2.7839196	-2.479287
CD8	CD8_C03_CX3CR1	12	-0.10841688113367	4.772522	1.1224103
CD8	CD8_C03_CX3CR1	12	-0.0916838160362597	5.32085	0.13637698
CD8	CD8_C04_GIMAP4	13	0.430465502718498	5.0734906	1.8087947
CD8	CD8_C06_IKZF2	15	0.203836330935965	5.8550124	0.36734724
CD4	CD4_C02_IL7R	2	-0.180440383408682	0.10904403	-3.9536183
CD8	CD8_C03_CX3CR1	12	0.377341947718763	9.730025	0.028496794
CD8	CD8_C04_GIMAP4	13	0.0753356457591649	4.7712235	1.995675
CD8	CD8_C03_CX3CR1	12	0.0228958394880977	5.165582	0.32649937
CD8	CD8_C03_CX3CR1	12	0.102466396466562	5.068184	-0.21956581
CD8	CD8_C03_CX3CR1	12	0.089372562638874	4.8479753	0.3998459
CD8	CD8_C03_CX3CR1	12	-0.133129089336553	6.6489472	-0.44384977
CD4	CD4_C02_IL7R	2	-0.193531667254654	1.7426193	-3.0708172
CD4	CD4_C02_IL7R	2	-0.215236707325709	1.2060189	-4.0608263
CD8	CD8_C06_IKZF2	15	-0.0368467695391485	4.8066535	0.67286086
CD8	CD8_C03_CX3CR1	12	-0.0187807817356598	4.9545727	0.6490115
CD8	CD8_C03_CX3CR1	12	0.192821458122119	5.171129	-0.020104047
CD8	CD8_C04_GIMAP4	13	-0.34835293755364	4.2318892	2.5077522
CD4	CD4_C02_IL7R	2	-0.349086507733114	2.432392	-2.9245255
CD8	CD8_C06_IKZF2	15	0.425692471832193	7.161158	0.14034006
CD8	CD8_C04_GIMAP4	13	-0.136479627240273	4.6172495	1.9740468
CD8	CD8_C04_GIMAP4	13	0.0684481901060546	5.384824	1.9817039
CD8	CD8_C06_IKZF2	15	0.161924319273847	6.26938	0.43077245
CD8	CD8_C03_CX3CR1	12	-0.138003164755911	4.9054775	0.8811256
CD8	CD8_C03_CX3CR1	12	0.252734530827208	5.621737	-0.7291489
CD8	CD8_C04_GIMAP4	13	0.246799203047804	5.573856	1.3711833
CD8	CD8_C03_CX3CR1	12	0.516985538708092	5.667472	-0.16934225
CD8	CD8_C04_GIMAP4	13	0.0778130164249207	4.7324905	1.9784611
CD8	CD8_C04_GIMAP4	13	0.266493513807582	4.4210863	3.2332544
CD8	CD8_C03_CX3CR1	12	-0.198797684171967	4.7486267	0.78079456
CD4	CD4_C02_IL7R	2	-0.147815580397379	2.059467	-3.5357325
CD8	CD8_C03_CX3CR1	12	0.149529260562152	5.2583203	0.3450053
CD8	CD8_C03_CX3CR1	12	0.133165024558112	5.0828943	1.7365339
CD4	CD4_C02_IL7R	2	-0.223215324797619	2.059965	-3.403231
CD8	CD8_C03_CX3CR1	12	0.158319763861939	5.4544315	-0.50126475
CD8	CD8_C10_SLC4A10	19	-0.260550480853496	2.3164227	7.4838085
CD8	CD8_C03_CX3CR1	12	0.038476891751077	5.0021157	0.30828875
CD8	CD8_C03_CX3CR1	12	0.267349162640043	5.1506343	0.2025145
CD4	CD4_C02_IL7R	2	0.0498653887994139	4.5603776	-1.9933847
CD8	CD8_C04_GIMAP4	13	-0.0820294620047055	4.5311446	3.273093
CD8	CD8_C03_CX3CR1	12	0.227543912595473	4.7263618	0.19812538
CD4	CD4_C02_IL7R	2	-0.025559577490891	0.9449057	-2.7168906
CD4	CD4_C02_IL7R	2	-0.140461838510123	2.1430027	-2.620192
CD8	CD8_C03_CX3CR1	12	0.234600858400694	4.9328094	0.7630569
CD8	CD8_C06_IKZF2	15	0.203214158995106	6.7763057	0.7546961
CD8	CD8_C04_GIMAP4	13	-0.176605326310368	4.7113514	3.6169536
CD8	CD8_C03_CX3CR1	12	0.283380017396337	5.040592	-0.14801559
CD8	CD8_C03_CX3CR1	12	0.130765805236426	5.239716	0.30268294
CD8	CD8_C04_GIMAP4	13	-0.128409666336248	3.972137	3.3194034
CD8	CD8_C03_CX3CR1	12	-0.0925291352198382	5.7171383	0.6657503
CD8	CD8_C03_CX3CR1	12	0.104392404733688	5.170658	0.83840305
CD8	CD8_C03_CX3CR1	12	0.257662921428065	7.2072935	-0.5172536
CD8	CD8_C04_GIMAP4	13	0.426192512173782	4.595398	2.69252
CD8	CD8_C03_CX3CR1	12	0.157657844026665	6.1360087	-0.9604792
CD8	CD8_C04_GIMAP4	13	-0.0410811182104962	4.573227	3.1379495
CD4	CD4_C08_FOXP3	8	0.427511838879511	-3.8554916	3.1924684
CD8	CD8_C04_GIMAP4	13	-0.0142956249909001	5.369843	1.8380965
CD8	CD8_C04_GIMAP4	13	0.0839834011161079	5.3269453	1.7374731
CD8	CD8_C03_CX3CR1	12	0.186984028588962	5.6855645	-0.37394327
CD8	CD8_C03_CX3CR1	12	0.334909839109152	5.266849	-0.2406627
CD8	CD8_C04_GIMAP4	13	-0.117334644866196	5.266873	1.8555145
CD8	CD8_C04_GIMAP4	13	0.0254893103465963	4.155234	3.0124512
CD4	CD4_C02_IL7R	2	-0.131910538784142	3.5984159	-2.417983
CD8	CD8_C03_CX3CR1	12	0.694613828206876	5.833376	-0.79144406
CD8	CD8_C03_CX3CR1	12	0.132918912970523	6.198085	-0.45317137
CD8	CD8_C04_GIMAP4	13	-0.00355279689657644	4.441082	3.089267
CD8	CD8_C04_GIMAP4	13	0.164532696756168	5.5064874	0.89503
CD8	CD8_C03_CX3CR1	12	0.143483285332592	4.6727777	1.256236
CD4	CD4_C02_IL7R	2	-0.276542349839798	2.9502194	-2.8944309
CD8	CD8_C03_CX3CR1	12	0.265596430486676	5.125555	0.7783379
CD8	CD8_C03_CX3CR1	12	0.144253153701021	5.341722	-0.2910075
CD4	CD4_C02_IL7R	2	-0.198097352698574	3.4120185	-2.3578138
CD4	CD4_C08_FOXP3	8	0.221822412209804	-3.3937087	2.1590207
CD8	CD8_C03_CX3CR1	12	0.0620489405174188	5.863919	0.231348
CD4	CD4_C08_FOXP3	8	-0.301967221653728	0.6453032	-2.9640234
CD8	CD8_C10_SLC4A10	19	-0.132376891067412	2.6458666	6.9615903
CD4	CD4_C02_IL7R	2	-0.116209500669878	3.1977725	-2.2972481
CD4	CD4_C02_IL7R	2	-0.266947755400802	4.372707	-1.8515035
CD8	CD8_C04_GIMAP4	13	-0.0794233895024984	4.3038306	2.9506168
CD8	CD8_C03_CX3CR1	12	0.0736522686234948	5.0939913	0.08776989
CD8	CD8_C03_CX3CR1	12	0.120337484017949	5.3249645	-0.29608357
CD4	CD4_C05_GNLY	5	0.0135339075342293	6.929517	-1.9021252
CD8	CD8_C04_GIMAP4	13	-0.237034026702144	4.8677053	2.5937333
CD4	CD4_C08_FOXP3	8	0.248016772255512	-2.586089	2.8975785
CD8	CD8_C06_IKZF2	15	0.435164772136314	7.6534443	0.14466958
CD8	CD8_C04_GIMAP4	13	-0.0867017670112969	5.7156286	0.86476105
CD8	CD8_C04_GIMAP4	13	-0.0338948088702646	4.7184725	3.0500314
CD8	CD8_C03_CX3CR1	12	0.486491716082087	4.777019	0.4556046
CD8	CD8_C04_GIMAP4	13	-0.121053724918521	5.6568537	1.3361373
CD4	CD4_C08_FOXP3	8	-0.416336422779796	-3.4448402	1.9009057
CD8	CD8_C04_GIMAP4	13	-0.0746626772700091	4.577595	2.4526742
CD8	CD8_C04_GIMAP4	13	0.120762155173547	5.3500295	1.5823145
CD8	CD8_C03_CX3CR1	12	0.0806430591749842	6.048904	-0.6215557
CD4	CD4_C08_FOXP3	8	0.102251342018238	-2.876631	3.8382201
CD8	CD8_C06_IKZF2	15	0.369138623700052	5.221336	1.1733978
CD8	CD8_C04_GIMAP4	13	-0.0121678269450865	3.9564154	3.647115
CD8	CD8_C04_GIMAP4	13	-0.107039840303897	4.6169696	1.7667198
CD8	CD8_C04_GIMAP4	13	1.55931691475433	5.1035447	1.7091521
CD8	CD8_C03_CX3CR1	12	-0.0980956069505799	5.231188	2.2579181
CD4	CD4_C02_IL7R	2	0.38804360954303	1.1449289	-2.7525141
CD8	CD8_C06_IKZF2	15	0.327799778767541	8.11529	0.14072362
CD8	CD8_C04_GIMAP4	13	-0.0830936035721308	6.4904256	1.2485509
CD8	CD8_C04_GIMAP4	13	0.243928428502218	5.4304404	2.2390828
CD8	CD8_C04_GIMAP4	13	0.151979744274258	4.2500105	2.6541617
CD8	CD8_C03_CX3CR1	12	0.309211915619778	5.4087687	0.09482276
CD8	CD8_C03_CX3CR1	12	0.00704800357766791	4.924901	1.4554479
CD4	CD4_C02_IL7R	2	-0.223539292833927	1.9942645	-3.6097293
CD8	CD8_C03_CX3CR1	12	0.14594283285942	5.3445873	-0.51592475
CD8	CD8_C01_LEF1	10	-0.235425598742176	0.1514471	3.0573838
CD8	CD8_C03_CX3CR1	12	0.119998719156771	5.773042	-0.5888108
CD8	CD8_C04_GIMAP4	13	0.206679683073725	5.1158395	1.5838957
CD8	CD8_C04_GIMAP4	13	-0.131436900827914	6.2524605	1.58007
CD8	CD8_C06_IKZF2	15	0.166442356271023	7.329427	0.40648946
CD8	CD8_C06_IKZF2	15	0.117426886585079	6.934514	0.3038944
CD8	CD8_C06_IKZF2	15	0.296570405687195	6.4049726	0.4676496
CD8	CD8_C04_GIMAP4	13	0.000549056065803745	5.238078	2.1735427
CD8	CD8_C03_CX3CR1	12	0.129695414590594	5.0400195	0.23639923
CD8	CD8_C03_CX3CR1	12	0.148627072561866	5.833769	-0.6151852
CD8	CD8_C04_GIMAP4	13	0.182851222500433	4.923081	2.6110654
CD8	CD8_C04_GIMAP4	13	0.539005959434505	5.504236	2.0357647
CD8	CD8_C04_GIMAP4	13	-0.0340114166166688	4.730471	1.6350642
CD8	CD8_C03_CX3CR1	12	0.190683736694753	5.258543	-0.5292054
CD8	CD8_C03_CX3CR1	12	0.0925920639725653	5.487715	-0.2646291
CD8	CD8_C03_CX3CR1	12	0.229646690955674	6.387964	-0.62572604
CD8	CD8_C04_GIMAP4	13	0.4756989943269	4.884682	3.5148218
CD8	CD8_C10_SLC4A10	19	-0.157629204007003	2.5514238	7.536086
CD8	CD8_C06_IKZF2	15	0.100088397761784	6.4716206	0.8870212
CD4	CD4_C02_IL7R	2	-0.170471322001468	0.6728381	-3.8561099
CD8	CD8_C04_GIMAP4	13	-0.182607095539771	4.423339	2.5485494
CD8	CD8_C03_CX3CR1	12	-0.16928295931071	9.011459	-0.54793817
CD8	CD8_C04_GIMAP4	13	-0.165020933419721	5.3216023	1.5278847
CD8	CD8_C04_GIMAP4	13	-0.279282997459612	4.4502015	3.2897651
